asdf_id,imds,rank_imds,poblacion_2020,urbano_2012,sdg1_1_ee,sdg1_1_nbi,sdg1_2_pm,sdg1_4_ssb,sdg2_2_dm,sdg2_2_smu,sdg2_4_su,sdg2_4_t,sdg3_1_p,sdg3_2_mi,sdg3_2_mn,sdg3_3_c,sdg3_3_d,sdg3_3_m,sdg3_3_t,sdg3_3_vih,sdg3_7_fa,sdg4_1_ash,sdg4_1_asm,sdg4_4_es,sdg4_6_alfab,sdg4_c_pci,sdg4_c_pcs,sdg5_1_paes,sdg5_1_pej,sdg5_1_ppm,sdg5_5_pp,sdg6_1_ca,sdg6_2_cs,sdg6_3_tar,sdg7_1_cee,sdg7_1_cep,sdg7_1_elc,sdg7_3_ecep,sdg8_4_mcc,sdg8_5_ph,sdg8_5_pm,sdg8_6_hnn,sdg8_6_mnn,sdg8_10_b,sdg8_11_mm,sdg9_1_rutas,sdg9_5_c,sdg9_5_pt,sdg9_c_crdm,sdg9_c_rb,sdg10_2_egini,sdg10_2_ge,sdg10_2_nhe,sdg11_1_h,sdg11_1_sss,sdg11_2_atc,sdg13_1_vcc,sdg13_2_ectp,sdg13_2_td,sdg15_1_ap,sdg15_5_pb,sdg16_1_vh,sdg16_6_ce,sdg16_9_nrc,sdg17_1_il,sdg17_5_ip,sdg1_1_ee_abs,sdg1_1_nbi_abs,sdg1_2_pm_abs,sdg1_4_ssb_abs,sdg2_2_dm_abs,sdg2_2_smu_abs,sdg2_4_su_abs,sdg2_4_t_abs,sdg3_1_p_abs,sdg3_2_mi_abs,sdg3_2_mn_abs,sdg3_3_c_abs,sdg3_3_d_abs,sdg3_3_m_abs,sdg3_3_t_abs,sdg3_3_vih_abs,sdg3_7_fa_abs,sdg4_1_ash_abs,sdg4_1_asm_abs,sdg4_4_es_abs,sdg4_6_alfab_abs,sdg4_c_pci_abs,sdg4_c_pcs_abs,sdg6_1_ca_abs,sdg6_2_cs_abs,sdg7_1_cee_abs,sdg7_1_cep_abs,sdg7_1_elc_abs,sdg7_3_ecep_abs,sdg8_4_mcc_abs,sdg8_5_ph_abs,sdg8_5_pm_abs,sdg8_6_hnn_abs,sdg8_6_mnn_abs,sdg8_10_b_abs,sdg9_1_rutas_abs,sdg9_5_c_abs,sdg9_5_pt_abs,sdg9_c_crdm_abs,sdg9_c_rb_abs,sdg10_2_nhe_abs,sdg11_1_h_abs,sdg11_1_sss_abs,sdg11_2_atc_abs,sdg13_2_ectp_abs,sdg13_2_td_abs,sdg15_1_ap_abs,sdg15_5_pb_abs,sdg16_1_vh_abs,sdg16_6_ce_abs,sdg16_9_nrc_abs,sdg17_5_ip_abs,sdg1_1_ee_norm,sdg1_1_nbi_norm,sdg1_2_pm_norm,sdg1_4_ssb_norm,sdg2_2_dm_norm,sdg2_2_smu_norm,sdg2_4_su_norm,sdg2_4_t_norm,sdg3_1_p_norm,sdg3_2_mi_norm,sdg3_2_mn_norm,sdg3_3_c_norm,sdg3_3_d_norm,sdg3_3_m_norm,sdg3_3_t_norm,sdg3_3_vih_norm,sdg3_7_fa_norm,sdg4_1_ash_norm,sdg4_1_asm_norm,sdg4_4_es_norm,sdg4_6_alfab_norm,sdg4_c_pci_norm,sdg4_c_pcs_norm,sdg5_1_paes_norm,sdg5_1_pej_norm,sdg5_1_ppm_norm,sdg5_5_pp_norm,sdg6_1_ca_norm,sdg6_2_cs_norm,sdg6_3_tar_norm,sdg7_1_cee_norm,sdg7_1_cep_norm,sdg7_1_elc_norm,sdg7_3_ecep_norm,sdg8_4_mcc_norm,sdg8_5_ph_norm,sdg8_5_pm_norm,sdg8_6_hnn_norm,sdg8_6_mnn_norm,sdg8_10_b_norm,sdg8_11_mm_norm,sdg9_1_rutas_norm,sdg9_5_c_norm,sdg9_5_pt_norm,sdg9_c_crdm_norm,sdg9_c_rb_norm,sdg10_2_egini_norm,sdg10_2_ge_norm,sdg10_2_nhe_norm,sdg11_1_h_norm,sdg11_1_sss_norm,sdg11_2_atc_norm,sdg13_1_vcc_norm,sdg13_2_ectp_norm,sdg13_2_td_norm,sdg15_1_ap_norm,sdg15_5_pb_norm,sdg16_1_vh_norm,sdg16_6_ce_norm,sdg16_9_nrc_norm,sdg17_1_il_norm,sdg17_5_ip_norm,indice_ods1,indice_ods2,indice_ods3,indice_ods4,indice_ods5,indice_ods6,indice_ods7,indice_ods8,indice_ods9,indice_ods10,indice_ods11,indice_ods13,indice_ods15,indice_ods16,indice_ods17
205,43.299999,301,17027,17.6,69.800003,81.599998,.27500001,19.6,40.599998,16.9,7.5999999,6.0999999,38.900002,27.700001,35.900002,5.0999999,0,0,70,174,78.099998,6.5,5.1999998,6.4000001,73.800003,55.599998,72.5,1.4,.89999998,1.2,.60000002,69.5,26,0,51.799999,44,29.5,.40000001,11.4,68,40.599998,12.9,33.299999,5.8000002,.40000001,2,2.3,0,33.900002,1.9,.58999997,47,44.599998,18.9,74.099998,1.7,2,.40000001,.0099999998,0,0,0,75.099998,91.300003,.30000001,374,3013,13471,2172,3527,726,551,24723,20,217,9,11,278,0,0,12,12,58,56,39,581,2762,4,28,5232,12686,8436,758621,3094,6153,250,2005,3980,165,396,1,2,133,0,2898,33,7109,817,3209,29,6153,0,0,0,0,35662968,192,6405012,26.4,15.58,29.690001,19.59,22.889999,73.739998,24.25,.91000003,27.52,67.290001,80.18,51.290001,100,100,55.900002,58.23,50.16,32.560001,46.82,10.53,9,55.560001,72.550003,100,72.690002,100,33.310001,57.380001,21.540001,0,35.18,6.3299999,25.040001,95.529999,71.269997,31.209999,22.35,84.620003,21.01,9.7399998,3.0799999,100,36.110001,0,27.870001,14.58,0,83.370003,14.28,80.279999,23.15,.2,33.330002,98.57,99.879997,0,99.989998,100,61.740002,82.580002,.80000001,6.7199998,22.809999,30.450001,65.620003,37.830002,76.5,26.309999,40.52,34.759998,35.709999,32.549999,34.540001,77.260002,50,81.440002,3.76
202,47,254,10929,0,77.900002,76.699997,.248,20.700001,40.599998,16.9,7.4000001,5,59.400002,27.5,34.5,5.1999998,0,0,18.700001,23.5,51.299999,2.3,3,7,81.199997,77.800003,85.699997,.80000001,1,1,.5,51,30.6,0,52.799999,43,32.200001,.1,20.5,71.400002,37.5,10,31.200001,9.3000002,.2,2,2.4000001,4,35.099998,4.1999998,.5,42,30.5,18.200001,69.199997,17.299999,1.9,.1,0,0,0,0,71.699997,93.699997,1,335,2354,7499,1366,2339,417,346,17716,12,42,6,8,197,0,0,2,1,22,9,11,420,1286,2,8,5253,7439,4909,456282,2000,1086,341,1147,2537,79,211,1,2,73,1,1915,45,2908,530,2015,185,1086,0,0,0,0,20455004,75,3596602,17.969999,20.709999,36.639999,20.709999,22.889999,73.739998,23.57,.74000001,51.84,67.709999,82.730003,49.689999,100,100,88.25,94.360001,67.260002,75.839996,68.93,12.34,34.830002,77.779999,85.709999,81.82,90.879997,100,19.84,31.58,26.43,0,36.580002,6.0999999,28.08,98.730003,47.889999,46.759998,15.46,93.709999,27.459999,15.44,1.5599999,100,36.709999,5,29.129999,35.310001,22.73,85.959999,42,81.75,28.620001,2.04,36.700001,99.650002,100,0,100,100,56.529999,87.489998,2.53,5.6100001,24.01,30.24,77.980003,59.240002,73.129997,19.34,42.369999,35.470001,41.23,50.23,37.470001,78.779999,50,81.339996,4.0700002
336,53,115,17662,33.599998,62.200001,62.5,.14399999,44.200001,24.299999,27.1,7,10.3,60.099998,21.299999,25.700001,2.4000001,0,0,35.200001,89.699997,71.699997,5,3,13.8,88.599998,100,65.900002,1.8,1,1.1,.60000002,83.300003,48.700001,0,71.800003,76,46.5,.80000001,13.2,72.300003,43.400002,8,31.299999,52.200001,.80000001,1,3.5999999,0,52.700001,2.5999999,.41999999,54,7.9000001,22.9,53.099998,3.2,1.5,.80000001,0,0,0,2,72,91.5,1.5,584,2825,9282,1172,2415,429,1014,29755,44,176,7,9,144,0,0,6,6,55,39,22,1222,1167,0,31,2851,8737,4516,1280663,2315,14236,423,1671,3545,108,402,9,1,188,0,2044,43,1158,979,2274,54,14236,0,0,0,1,37908364,169,9944425,34.41,35.389999,63.200001,44.16,53.73,26.629999,22.120001,1.53,52.650002,80.629997,98.730003,76.629997,100,100,77.800003,78.480003,54.240002,48.720001,68.970001,32.209999,60.98,100,65.93,100,89.739998,100,33.91,76.620003,45.599998,0,62.139999,12.11,43.919998,89.419998,66.629997,51,28.639999,100,27.16,87.040001,6.29,50,55.700001,0,48.41,20.32,42.049999,80.239998,86.599998,71.400002,46.68,.38,49.16,96.510002,100,0,100,76.129997,57.049999,82.940002,3.76,12.87,44.290001,26,79.910004,62.799999,80.910004,40.740002,51.900002,52.389999,34.889999,69.629997,39.490002,81.889999,50,72.040001,8.3199997
35,42.299999,310,33632,0,84.199997,84.900002,.333,16.1,40.599998,16.9,3.9000001,2.0999999,33.799999,28.299999,36.400002,1.3,0,.5,68.400002,22.299999,86.199997,7,4.0999999,6.1999998,83.900002,81.800003,60,2.0999999,.80000001,1.2,.69999999,45.200001,24,0,42.799999,26,27.299999,.1,20,68,47.799999,13,31.5,5.9000001,1.4,1,2.5,0,26.9,1.6,.49000001,33,33.200001,25.1,77.099998,1.7,2,.1,0,0,0,0,73.099998,86.900002,.5,453,6754,26835,4631,6722,1747,1118,31585,17,505,22,28,138,0,62,23,3,131,112,54,1023,3112,2,70,18415,25542,19185,880430,5824,1795,718,3676,6440,330,797,2,1,282,0,5851,55,10001,1968,6034,56,1795,0,0,0,0,61018809,676,15209132,11.31,12.21,14.81,16.059999,22.889999,73.739998,11.77,.31,21.52,66.040001,79.269997,87.949997,100,98.209999,56.869999,94.639999,44.990002,27.65,57.310001,10.1,44.540001,81.82,60,100,44.110001,100,53.439999,23.469999,19.4,0,23.1,3.0999999,22.610001,99.330002,49.18,31.280001,38.639999,84.349998,26.6,9.9200001,10.62,50,38.970001,0,20.24,12.04,23.110001,89.879997,36.669998,66.360001,19.85,.2,32.66,99.860001,99.980003,0,99.989998,100,58.68,73.739998,1.27,9.0299997,13.6,27.18,72.169998,46.900002,74.389999,14.29,37.040001,35.799999,24.25,49.889999,28.799999,77.5,50,77.470001,5.1500001
37,40.099998,326,14293,0,87.800003,88,.39399999,13.8,40.599998,16.9,4.0999999,10.5,40.5,27.9,35.099998,.60000002,0,.30000001,35.599998,36.099998,81.900002,7.5999999,8.3999996,6.9000001,85,50,75.5,1,.89999998,1.1,.60000002,52.5,19.200001,0,31.6,14,21.799999,0,9.6999998,73.099998,43.099998,15.3,37.700001,7.0999999,.30000001,0,1.6,0,20.799999,2.5999999,.44999999,26,15,40.900002,83.099998,0,2,1.1,.25,0,.086000003,0,73.5,80.300003,.40000001,266,2532,11158,1820,2396,756,525,7719,20,158,10,12,21,0,15,5,2,57,35,35,444,1174,2,13,6661,11344,9182,201801,2174,518,87,1303,2689,205,469,1,0,78,0,2201,36,1796,1123,2284,0,15096,61,0,0,0,24072556,420,3732371,7.52,9.0299997,0,13.78,22.889999,73.739998,12.24,1.5599999,29.459999,66.879997,81.639999,93.839996,100,98.949997,77.550003,91.349998,47.73,22.07,13.47,11.96,48.240002,50,75.470001,100,85.199997,100,31.92,33.709999,14.28,0,8.0100002,.99000001,16.5,99.529999,75.690002,54.459999,27.92,77.120003,7.2800002,11.8,2.0699999,0,25.17,0,13.54,20.58,33.939999,93.139999,72.629997,31.41,13.09,0,32.66,95.510002,95.389999,0,92.279999,100,59.310001,60.540001,.98000002,3.5799999,7.5799999,27.610001,76.379997,36.869999,79.279999,15.99,31.26,36.619999,11.86,66.57,14.83,74.519997,46.139999,73.290001,2.28
322,43.099998,304,17879,17.6,85,88.099998,.35100001,16.200001,40.599998,16.9,4.9000001,10.7,41.599998,25.9,32.599998,1.1,0,0,40.200001,0,79.099998,4.3000002,4,4.5,85.5,50,80.900002,1.1,.89999998,1.1,.60000002,62.299999,28.299999,0,39.400002,21,32,.1,11.5,74.400002,42.099998,17.4,44.200001,17.1,.2,0,.69999999,0,25.299999,.40000001,.43000001,28,19.6,35.299999,78.800003,0,2,.1,0,0,0,0,73.5,87.099998,.40000001,626,3074,13637,2095,2913,928,652,13857,30,176,11,14,46,0,1,7,0,66,25,22,368,1417,5,9,6568,12471,10045,353730,2363,942,196,1499,3502,271,663,3,0,42,0,2595,7,2917,1211,2706,0,942,0,0,0,0,34531779,338,10898209,10.41,8.9300003,10.15,16.17,22.889999,73.739998,15.25,1.59,30.700001,71.040001,86.18,89.440002,100,99.940002,74.650002,100,49.52,55.18,58.91,4.8800001,49.91,50,80.849998,100,74.169998,100,27.530001,47.290001,24.01,0,18.58,2.0799999,27.860001,99.32,71.25,60.689999,25.83,70.610001,0,28.469999,1.34,0,11.43,0,18.48,.94999999,40.669998,92.230003,63.529999,43.860001,17.92,0,32.66,99.849998,100,0,100,100,59.419998,74.110001,1.08,14.11,11.41,28.370001,77.940002,49.950001,75.419998,23.77,36.959999,36.889999,6.1700001,65.470001,20.59,77.5,50,77.839996,7.5999999
246,52.400002,132,11711,29.5,56.5,67.099998,.199,41,24.299999,27.1,6.6999998,6.0999999,49.799999,20.9,26.700001,.40000001,0,0,34.5,21.6,55.900002,2.2,1.6,16.4,85,62.5,59.400002,1.6,.89999998,1.3,.60000002,83.199997,54,0,61,98,35.099998,.1,14.3,69.699997,40.900002,9.1999998,23.1,42.900002,.69999999,1,4,0,45.599998,1.6,.50999999,69,9.1000004,22.1,53.299999,0,1.6,4,.22,20.4,.082000002,0,69.599998,90.199997,1.2,308,1819,7199,1161,1887,286,659,18656,17,74,4,5,20,0,1,4,1,31,11,7,1052,1127,3,28,1953,5335,4484,1132173,2075,1358,299,1383,2571,95,222,5,1,137,0,1739,19,955,692,1668,0,45771,122,347,0,0,24501714,135,3577857,40.48,30.57,48.959999,40.959999,53.73,26.629999,21.1,.89999998,40.419998,81.459999,96.910004,95.870003,100,99.919998,78.279999,94.809998,64.330002,77.040001,83.220001,39.830002,48.240002,62.5,59.419998,100,83.139999,100,31.559999,76.5,51.259998,0,47.580002,16.02,31.27,98.540001,63.919998,38.869999,23.129999,96.370003,52.880001,71.580002,5.5100002,50,61.169998,0,40.599998,12.07,18.219999,73.400002,84.190002,73.059998,46.439999,0,46.130001,83.400002,95.959999,40.700001,92.639999,100,53.400002,80.360001,2.8499999,4.8099999,40.240002,25.59,83.559998,61.709999,78.669998,42.59,48.349998,50.32,32.77,58.599998,39.84,75.160004,66.669998,77.919998,3.8299999
105,50.099998,184,4022,0,74,75.599998,.21799999,26.700001,24.299999,27.1,1.7,7.9000001,55.299999,18.700001,21.5,.80000001,0,0,0,132.10001,96.599998,5.6999998,2.9000001,13.3,90,100,57.900002,1.5,.89999998,.89999998,.60000002,63.900002,35.299999,0,47.400002,47,28,.1,19.4,81,45.5,6.0999999,27.700001,51.099998,0,1,2.8,0,36.900002,5.5,.43000001,38,.89999998,26.5,67.199997,0,2,.1,0,0,0,0,76.699997,94.300003,1.5,841,754,2511,404,707,102,232,1919,9,19,2,2,13,0,0,0,2,17,6,4,281,242,0,8,1395,2497,1897,178691,695,299,139,264,759,21,87,2,1,28,0,609,21,28,255,647,0,299,0,0,0,0,10211960,27,3246848,22.040001,21.790001,44.07,26.74,53.73,26.629999,4.23,1.17,46.990002,86.040001,100,92.110001,100,100,100,68.290001,38.349998,41.650002,69.68,30.84,65.730003,100,57.889999,100,69.599998,81,26.719999,49.529999,31.4,0,29.27,6.8499999,23.4,99.019997,50.669998,90.910004,33.41,100,38.419998,85.230003,.27000001,50,42.450001,0,31.1,47.009998,41.060001,87.669998,100,63.380001,30.92,0,32.66,99.75,100,0,100,100,64.300003,88.629997,3.6800001,20.4,28.66,21.440001,81.309998,60.959999,69.330002,26.98,39.630001,56.990002,34.110001,76.239998,31.43,77.470001,50,84.309998,12.04
36,45.799999,277,18801,15.5,81.199997,84,.28299999,28.700001,40.599998,16.9,24.1,8,44.200001,24.1,29.9,4.1999998,0,.1,43.099998,27.1,86.599998,6.5,5.6999998,6.9000001,84.199997,33.299999,72.400002,1.2,1,1.1,.60000002,60.200001,36.700001,0,56.700001,29,33.099998,.69999999,10.7,75.300003,48.5,15.2,35.5,32.200001,.2,0,1.3,0,32.799999,2.3,.44999999,28,4.0999999,31.1,62,0,2,12.6,.25999999,0,.18000001,0,80.400002,85.699997,.60000002,1045,3578,14565,2179,3099,894,664,87507,29,216,10,13,225,0,9,8,2,73,36,29,649,1734,10,16,7402,11754,7898,537237,2909,12614,234,1592,3559,228,520,6,0,75,0,2923,43,681,1334,2662,0,234081,508,0,0,0,45367976,379,19421826,14.48,13.08,27.450001,28.709999,22.889999,73.739998,80.050003,1.1900001,33.779999,74.790001,91.089996,59.25,100,99.529999,72.870003,93.510002,44.740002,33.130001,40.919998,12.01,45.459999,33.330002,72.410004,100,87.889999,100,42.290001,44.369999,32.93,0,41.84,3.6099999,29.059999,91.480003,73.110001,64.580002,40.110001,77.529999,14.15,53.630001,1.29,0,19.549999,0,26.59,18.219999,34.939999,92.110001,94,53.220001,36.77,0,32.66,46.689999,95.220001,0,83.879997,100,69.970001,71.330002,1.5599999,26.360001,20.93,44.470001,74.389999,39.540001,82.550003,25.76,41.5,46.34,12.87,73.68,30,58.189999,41.939999,80.43,13.96
104,50.799999,168,4412,0,71.599998,71.800003,.176,36,24.299999,27.1,2.7,33.799999,58.599998,19.5,23.1,12.6,0,0,68.900002,0,100.6,1.5,2.8,11,89.300003,50,58.299999,1,1,1,.69999999,74.699997,55.200001,0,64.5,45,26.299999,.1,17.9,78.199997,52.799999,8.1999998,24,22.799999,.1,2,1.9,0,34.400002,1.6,.41999999,39,1.2,25.299999,48.200001,0,2,.1,0,0,0,0,54.799999,91.199997,.5,466,782,2795,357,680,97,258,2334,29,26,2,2,173,0,0,3,0,17,2,2,281,310,1,5,1102,1948,1495,196622,783,314,127,376,760,35,77,1,2,22,0,697,7,48,267,509,0,314,0,0,0,0,12028020,41,2026862,24.540001,25.74,54.869999,35.970001,53.73,26.629999,7.7399998,5.02,50.93,84.379997,100,0,100,100,56.560001,100,35.799999,84.260002,70.959999,24,63.450001,50,58.330002,100,98.150002,91.559998,48.290001,64.629997,52.529999,0,52.240002,6.5799999,21.5,99.089996,54.740002,77.889999,49.880001,99.330002,50.040001,38.07,.51999998,100,29.98,0,28.35,11.87,42.41,87.010002,99.720001,66.040001,52.18,0,32.66,99.779999,100,0,100,100,30.639999,82.440002,1.27,9.4200001,35.279999,23.280001,69.739998,58.5,84.5,39.060001,44.849998,52.919998,34.040001,76.379997,39.41,77.480003,50,71.029999,5.3499999
241,51.599998,147,10457,33.099998,,67.300003,.186,44.400002,24.299999,27.1,61.200001,56.200001,59.799999,23,28.1,49.299999,2.9000001,0,58.5,24.6,81.300003,5.9000001,1.9,15.6,89.099998,20,70,3.4000001,.89999998,1.4,.5,86.699997,47.799999,79.5,57.799999,18,39.299999,.5,,70.300003,36.799999,11.7,30.4,9.6999998,.2,1,3.0999999,0,35.299999,1.7,.47,48,8.8000002,35.299999,46.599998,0,1,11.4,.14,39.900002,.162,3.3,74.599998,87.800003,.30000001,357,,6236,878,1409,271,590,111078,102,66,5,6,1484,3,0,6,1,37,27,8,860,700,4,18,1365,5363,4221,180735,1538,4695,,1205,2254,124,248,1,1,96,0,1637,17,798,882,1164,0,116797,448,1507,0,1,18184602,155,3661578,0,30.4,52.419998,44.349998,53.73,26.629999,100,8.3500004,52.34,77.080002,94.360001,0,40.900002,100,63.169998,94.110001,48.119999,38.689999,80.779999,37.599998,62.66,20,70,100,86.980003,100,19.559999,81.43,44.599998,79.459999,43.290001,1.5700001,35.91,94.25,0,41.84,13.95,88.410004,29.91,16.129999,1.58,50,47.099998,0,29.42,12.3,28.639999,83.080002,84.82,43.73,53.959999,0,65.660004,51.759998,97.419998,79.760002,85.480003,60.66,60.990002,75.57,.85000002,6.23,42.389999,47.18,63.34,51.619999,76.639999,68.489998,43.759998,31.969999,27.76,65.510002,32.560001,71.610001,82.620003,65.739998,3.54
191,49.099998,204,2650,0,50.5,82.800003,.24600001,23.200001,40.599998,16.9,80.099998,3.5999999,49,16.6,18.6,8.1999998,0,0,0,94.800003,94,5.4000001,1,11.1,94.099998,33.299999,80,7,.89999998,1.3,.5,89,46.200001,0,42.5,58,12.6,0,7.5,68.800003,37.400002,22.700001,30.4,0,.1,0,2.9000001,0,29.4,2.3,.41,74,3,41.099998,57.400002,0,2,1.8,.039999999,0,.030999999,0,51.700001,89.900002,7.3000002,1929,306,2006,287,463,124,85,44461,2,31,1,1,58,0,0,0,1,11,7,1,150,95,2,3,290,1419,1507,152591,527,131,19,338,528,62,62,0,0,25,0,426,6,70,247,345,0,4875,36,0,0,0,15028449,36,5090805,46.830002,14.42,37.16,23.219999,22.889999,73.739998,100,.54000002,39.560001,90.419998,100,21.040001,100,100,100,77.25,40.009998,44.490002,90.089996,24.23,79.980003,33.330002,80,100,86.040001,100,23.16,84.650002,42.98,0,22.75,8.8199997,6.3299999,99.379997,81.339996,35.080002,15.17,54.029999,30.02,0,.36000001,0,44.259998,0,22.870001,17.799999,44.900002,71.25,96.309998,30.889999,41.880001,0,32.66,92.279999,99.360001,.039999999,97.199997,100,25.940001,79.889999,18.059999,52.209999,30.41,49.290001,74.25,58.689999,77.300003,42.540001,34.32,30.860001,16.99,70.82,24.26,74.760002,48.619999,68.610001,35.130001
247,48,224,7735,0,51.799999,68.800003,.19599999,35.400002,24.299999,27.1,202.89999,14.3,64,12.4,13.6,21.5,5.1999998,0,25.9,65,93.599998,2.9000001,1.7,14,95,25,69,1.8,.89999998,1.2,.5,56,69.800003,0,60,84,32,.1,9.6999998,72.900002,39.700001,15.7,29.700001,0,.30000001,3,3.0999999,0,46,3.5999999,.38999999,99,3.8,32.200001,32.200001,0,2.0999999,24.9,.11,.30000001,.13,0,58.400002,92.099998,.40000001,313,913,4591,655,1131,205,440,425887,30,29,2,2,451,4,0,2,2,32,9,5,596,251,3,13,3394,2327,3058,643587,1190,774,79,874,1605,136,180,0,3,72,0,946,28,265,557,557,0,191785,827,23,0,0,19237971,77,2413671,45.41,28.85,49.869999,35.41,53.73,26.629999,100,2.1199999,57.349998,99.169998,100,0,0,100,83.650002,84.410004,40.27,69.68,82.93,32.91,83.07,25,69.050003,100,82.089996,100,23.540001,38.52,67.989998,0,46.279999,13.46,27.9,98.739998,75.790001,53.540001,20.4,76.040001,32.330002,0,2.1199999,100,48.25,0,41.02,30.049999,51.400002,59.259998,94.629997,50.759998,70.150002,0,29.290001,0,97.919998,.57999998,88.339996,100,36.259998,84.290001,.88999999,4.9499998,39.889999,45.619999,62.759998,60.439999,76.410004,35.5,46.599998,37.169998,43.860001,68.43,40.299999,42.400002,44.459999,73.519997,2.9200001
176,80.199997,1,816044,99,12.1,14.3,.0080000004,90.900002,14,22.799999,,,83.800003,17.5,22.1,0,0,0,53.900002,445.70001,31.200001,3.4000001,2.0999999,40.900002,98.199997,80,81,1.7,1,.89999998,.80000001,99.300003,96.800003,31.4,98.900002,607,97.400002,1.2,5.6999998,65.400002,53.099998,13.6,15.8,56.099998,15.1,4,4.5999999,23.299999,89.400002,10.8,.20999999,57,2.3,15,6.5999999,816.5,0,1.3,.12,24,.078000002,3.0999999,90.5,95.699997,37.5,311,29004,106462,3825,20718,9011,51800,26835,14,3995,202,256,0,0,30,431,1412,1136,1535,889,213222,10515,108,539,5305,25511,8883,482184094,5930,962528,13604,105750,159006,10113,11778,451,4,8751,116,24088,8545,16974,33764,14979,652334,1019035,100,473,0,73,1745228602,3185,248264043,87.260002,85.190002,97.919998,90.849998,73.290001,46.349998,0,0,80.800003,88.540001,100,100,100,99.959999,66.010002,0,80.089996,64.830002,78.830002,100,94.360001,80.040001,80.959999,100,91.989998,74.629997,73.989998,99.07,96.610001,31.389999,98.470001,100,100,84.849998,86.129997,19.360001,50.52,82.389999,75.68,93.459999,100,100,71.529999,29.120001,88.389999,94.25,100,78.830002,97.589996,88.959999,98.720001,96.760002,100,94.660004,97.82,47.93,93.019997,63.080002,85.379997,91.440002,92.599998,4.8800001,90.309998,59.82,79.489998,83.169998,85.150002,75.690002,95.830002,72.510002,76.660004,92.139999,94.809998,97.5,70.480003,79.970001,48.740002
158,49.099998,205,17707,0,67,87.300003,.14300001,15.5,23.1,21.700001,1.1,9.8999996,20.700001,42.900002,56.599998,1,0,0,51.700001,0,76.900002,3.5,4.8000002,3.0999999,91,75,64.099998,.80000001,.69999999,.80000001,.89999998,71.5,21.200001,0,85.400002,76,35.200001,.60000002,12,78.199997,68.5,8.5,21.200001,5.6999998,.80000001,0,2.9000001,17.5,53.900002,1.3,.40000001,57,18,25.200001,78.699997,68.099998,2,.60000002,0,.89999998,0,0,83.800003,87.400002,17.200001,606,3314,14328,1398,4100,396,858,4053,36,125,14,19,53,0,0,9,0,67,35,42,308,1020,3,37,4963,13699,2472,1312579,3143,9831,385,1485,2017,134,320,1,0,146,10,2238,23,2822,1219,3799,1184,9831,0,6,0,0,33660194,252,10542830,29.440001,9.6999998,63.279999,15.52,56.110001,51.790001,2.3,1.46,5.9699998,35.630001,42.549999,90.620003,100,100,67.389999,100,50.93,63.950001,50.57,1,69.300003,75,64.080002,83.330002,36.919998,40.450001,86.120003,60.150002,16.48,0,80.410004,12.08,31.450001,92.889999,69.959999,78.050003,85.089996,98.550003,58.77,9.5299997,5.6900001,0,43.889999,21.93,49.66,9.2799997,49.880001,79.029999,66.660004,66.139999,18.08,8.0699997,32.66,97.68,100,1.75,100,100,75.190002,74.839996,42.470001,13.52,29.48,27.92,65.900002,53.98,61.709999,25.540001,54.209999,57.950001,24.950001,65.190002,30.76,76.779999,50.869999,83.339996,28
157,58,47,19014,0,52.400002,63.099998,.109,32,14,22.799999,1.2,30,43.799999,32.400002,39.700001,.40000001,0,0,50.200001,0,40.700001,3.7,3.2,13.8,94,92.300003,67.599998,1.1,.80000001,.80000001,.89999998,63.900002,43.5,0,87.400002,263,67.400002,.60000002,13.7,78.400002,68.900002,6.4000001,12.3,10.9,.60000002,0,4.5999999,28.9,61.099998,8,.36000001,151,11.6,17.799999,57.200001,5.5,1.5,.60000002,0,1.6,0,0,85.599998,92.599998,25.299999,1008,2730,10031,1057,3289,205,982,3138,76,56,8,10,27,0,0,9,0,35,27,24,1412,701,1,35,6472,10134,2054,4623986,1575,10403,533,1458,2044,96,178,2,0,221,11,1883,140,1773,858,2756,98,10403,0,9,0,0,35815935,121,18065334,44.810001,34.720001,72.099998,32.02,73.290001,46.349998,2.74,4.46,33.279999,57.5,73.269997,95.870003,100,100,68.360001,100,74.029999,61.869999,67.139999,32.200001,79.82,92.309998,67.589996,100,60.529999,36.700001,86.620003,49.57,40.049999,0,83.089996,45.830002,67.199997,92.610001,65.419998,79.059998,85.989998,100,86.559998,18.23,4.1900001,0,70.599998,36.18,57.509998,69.010002,59.490002,35.48,79.339996,82.660004,42.119999,.64999998,48.48,97.589996,100,3.26,100,100,77.949997,85.150002,62.490002,25.27,45.91,31.709999,78.029999,66.82,70.959999,29.870001,72.18,62.779999,46.66,58.099998,41.810001,82.019997,51.630001,87.699997,43.880001
