asdf_id,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020
104,Las Carreras,3496.6917,3530.7959,3601.6243,3636.5132,3659.1523,3704.3403,3765.8652,3787.0649,3835.9248,3903.2356,3957.6509,3974.2771,4062.7651,4117.2446,4159.9629,4204.416,4236.4629,4302.855,4354.0293,4409.3193,3497.5356,3539.5972,3582.1543,3625.1157,3668.5823,3712.7786,3757.8335,3803.8091,3850.8462,3898.9114,3947.8323,3997.4624,4047.7437,4098.3877,4149.2339,4200.314,4251.7681,4303.7861,4356.4077,4409.6685,3495.7283,3538.301,3581.3994,3625.0051,3669.1631,3713.9436,3759.4001,3805.5505,3852.4478,3900.0864,3948.4236,3997.4167,4047.0566,4097.2583,4147.9795,4199.2285,4251.0464,4303.4824,4356.5532,4410.2783,3498.106,3541.5994,3585.3977,3627.4985,3668.4458,3710.2866,3753.6465,3798.1975,3845.5981,3895.7705,3947.0269,3998.8198,4052.3284,4104.7319,4154.7813,4203.2192,4251.6787,4302.0708,4353.895,4406.751
105,Villa Abecia,3116.825,3132.1753,3157.2734,3184.877,3209.3311,3241.0842,3256.9648,3306.7002,3328.8113,3348.6528,3380.8862,3425.593,3449.6787,3473.4199,3525.0049,3546.4541,3582.0134,3613.1079,3643.5046,3678.4058,3107.2947,3133.1321,3159.281,3185.8335,3212.8633,3240.4407,3268.5947,3297.3738,3326.6948,3356.5776,3387.0581,3418.0991,3449.5891,3481.4985,3513.7905,3546.3481,3579.1628,3612.2263,3645.5603,3679.1914,3104.2764,3131.1338,3158.2537,3185.6785,3213.4392,3241.572,3270.1069,3299.0659,3328.4465,3358.2554,3388.512,3419.1978,3450.2898,3481.7676,3513.6162,3545.7935,3578.2856,3611.0862,3644.1873,3677.5952,3112.2236,3135.2932,3159.281,3184.4512,3210.7466,3238.1824,3266.5474,3296.0847,3325.4958,3355.147,3385.9729,3417.8708,3449.9116,3482.3853,3515.5535,3548.229,3580.7095,3613.0256,3645.4143,3678.1353
106,Morochata,18761.016,18233.865,17640.785,17249.691,17141.463,16599.73,16093.447,15836.248,15436.895,15091.132,14877.574,14953.627,14489.521,13886.947,13540.836,13316.51,13273.747,12889.27,12664.969,12398.262,18606.715,18179.453,17763.441,17360.361,16970.455,16592.914,16228.586,15878.313,15541.512,15217.224,14903.597,14597.63,14296.336,14000.34,13712.04,13432.547,13161.211,12896.303,12637.305,12383.662,18554.424,18146.074,17747.188,17358.258,16979.408,16610.488,16251.787,15903.439,15565.244,15236.799,14917.418,14606.11,14301.858,14004.56,13714.512,13431.728,13155.803,12886.024,12622.08,12363.613,18693.547,18217.375,17763.561,17343.564,16948.896,16557.443,16178.333,15826.276,15501.693,15206.518,14932.577,14654.386,14339.922,14005.374,13688.483,13405.468,13148.478,12896.536,12649.423,12405.837
107,Carangas,308.28711,333.57843,357.65942,388.84558,418.21765,453.3374,490.228,532.03931,574.45947,618.27234,671.22046,726.92212,787.16089,849.26398,918.42822,987.27039,1066.386,1148.5674,1240.8989,1339.4404,307.60309,332.48169,359.38052,388.48553,419.98312,454.08017,490.98239,530.90131,574.05164,620.67145,671.01752,725.33295,783.87152,846.91028,914.77563,987.84326,1066.564,1151.4294,1242.9836,1341.7938,307.71268,332.63156,359.5701,388.69659,420.18884,454.23889,491.04913,530.83423,573.82172,620.25751,670.40729,724.54865,782.98016,846.02716,914.04883,987.44244,1066.651,1152.1566,1244.4865,1344.2024,308.15686,332.67297,359.16364,387.98514,419.28738,453.38089,490.4248,530.56146,573.88055,620.71405,671.54889,726.50293,785.58789,848.81653,916.42554,988.74524,1066.5151,1150.3561,1240.9641,1338.8104
108,Yunguyo del Litoral,219.59393,237.51501,261.98865,280.73389,304.89081,325.34357,354.98495,379.63318,412.54306,440.72656,476.77164,518.91559,559.28235,606.97534,657.8866,707.08508,759.95251,823.14453,890.15485,962.09937,221.37033,239.36844,258.80887,279.76147,302.32715,326.62265,352.80225,381.02313,411.48322,444.38895,479.98331,518.49646,560.14203,605.14984,653.75134,706.20868,762.8476,824.03455,890.13934,961.55267,221.62657,239.49472,258.79752,279.63745,302.13144,326.40747,352.61169,380.89944,411.44614,444.44043,480.09091,518.61438,560.23761,605.20349,653.7713,706.22382,762.87671,824.07501,890.18475,961.59943,220.2197,239.00142,259.26675,280.71411,303.42215,327.4877,353.29919,380.95047,410.84857,443.25229,478.77411,517.7002,559.96417,605.62756,654.57452,706.83698,763.02075,823.91864,889.93268,961.35461
109,Cruz de Machacamarca,984.78467,1047.9492,1113.8416,1126.7135,1261.9705,1320.2886,1440.157,1490.7491,1610.2161,1739.9976,1842.2345,1995.8105,2131.5366,2291.6904,2462.1616,2657.4983,2865.1448,3092.0078,3331.4368,3589.8823,972.237,1034.3054,1100.4775,1171.3372,1247.7164,1330.0853,1419.1183,1515.4674,1620.0959,1733.8337,1857.489,1992.0111,2138.2729,2297.248,2469.9001,2657.1814,2859.9775,3079.1702,3315.6758,3570.5408,962.20258,1026.7626,1095.7174,1169.4983,1248.6431,1333.6431,1425.0815,1523.5737,1629.8521,1744.6433,1868.697,2002.8193,2147.8152,2304.5298,2473.8147,2656.5303,2853.5383,3065.7209,3294.0076,3539.4182,983.75043,1041.0853,1101.9473,1167.9868,1243.35,1325.5709,1414.7361,1509.8781,1614.2516,1728.4072,1852.1461,1987.1565,2133.6204,2293.1514,2467.2495,2657.3499,2864.0867,3087.9922,3329.6211,3590.1194
110,Antequera,3267.8896,3263.3643,3295.2764,3306.1321,3243.7236,3286.7109,3275.1958,3285.894,3264.1421,3260.2188,3229.4678,3147.5977,3191.9707,3236.7334,3223.1306,3219.6064,3173.625,3192.7571,3178.9736,3177.5574,3285.427,3283.1968,3280.7961,3277.8469,3274.1199,3269.6733,3264.2554,3257.7898,3250.3076,3242.1191,3233.6707,3225.5857,3218.4385,3212.0115,3205.8237,3199.6477,3193.4197,3187.292,3181.1973,3175.1416,3291.3918,3286.6396,3281.8352,3276.8657,3271.6416,3266.158,3260.3352,3254.1443,3247.5964,3240.7837,3233.8279,3226.9119,3220.1946,3213.6416,3207.1448,3200.6519,3194.1599,3187.6995,3181.261,3174.8447,3270.9241,3276.1157,3280.8306,3282.5269,3280.9714,3279.6982,3276.2563,3269.3118,3257.3953,3241.6895,3224.4478,3210.8079,3206.6248,3207.5608,3206.9705,3202.8533,3195.7993,3189.0708,3182.3474,3175.9016
111,Nazacara de Pacajes,241.70737,260.0965,282.44766,302.785,323.27881,349.77148,379.22018,404.28723,436.49048,475.47308,510.77301,554.17584,619.39728,663.64368,714.25757,768.04401,816.53418,891.19904,959.88977,1034.4972,240.9644,259.7132,279.92935,301.74228,325.32352,350.88144,378.63171,408.80661,441.67456,477.48663,516.45703,558.78253,604.58911,653.91907,706.92969,763.87732,825.12048,891.11273,962.27374,1039.0718,240.07338,259.07547,279.58624,301.73407,325.6676,351.55469,379.57532,409.92337,442.8114,478.45734,517.07971,558.90247,604.14301,653.01172,705.76227,762.69189,824.14221,890.50146,962.17505,1039.6045,242.00256,260.64825,280.67581,302.02182,324.90756,349.74405,376.73962,406.13388,438.65912,474.88837,515.10291,559.69531,608.2688,659.12512,711.98413,767.32538,826.21661,890.17755,959.33789,1033.9583
112,Caquiaviri,11691.988,11918.979,12141.434,12372.088,12605.24,12857.081,13098.939,13324.742,13597.953,13857.019,14124.065,14385.322,14686.531,14974.039,15279.814,15556.195,15829.685,16168.92,16468.502,16798.781,11691.108,11913.716,12140.563,12371.811,12607.607,12848.12,13093.52,13344.052,13600.04,13861.625,14128.93,14402.034,14680.964,14965.581,15255.759,15551.46,15852.878,16160.292,16473.715,16793.279,11687.162,11910.762,12138.652,12370.949,12607.788,12849.284,13095.593,13346.878,13603.282,13864.971,14132.043,14404.575,14682.686,14966.365,15255.672,15550.645,15851.396,16158.042,16470.666,16789.355,11693.472,11915.988,12142.484,12373.285,12608.533,12848.218,13091.747,13339.942,13594.904,13856.339,14124.457,14399.576,14681.943,14969.463,15260.648,15554.62,15853.634,16160.369,16473.715,16793.936
113,Bel̩n de Andamarca,1528.835,1565.2443,1604.5728,1642.292,1687.5247,1726.3398,1768.783,1811.9419,1856.2637,1897.1099,1944.2469,1993.3029,2025.8563,2076.8293,2120.457,2186.1421,2252.5918,2325.5496,2381.7332,2441.0122,1529.7178,1566.8672,1604.9087,1643.8387,1683.6447,1724.2979,1765.8047,1808.1924,1851.5227,1895.8967,1941.4786,1988.4561,2037.0625,2087.6028,2140.2896,2195.2397,2252.3694,2311.4807,2372.3572,2434.8984,1528.8995,1565.9866,1603.9723,1642.8779,1682.7249,1723.5326,1765.3348,1808.1743,1852.1038,1897.1918,1943.5201,1991.1763,2040.256,2090.8694,2143.0928,2196.9727,2252.4973,2309.6199,2368.2849,2428.4712,1528.2385,1565.9469,1604.686,1644.4706,1685.2953,1726.7885,1768.9093,1811.5426,1854.5375,1897.797,1941.5045,1985.7499,2031.0859,2079.3816,2131.8062,2189.2153,2250.6377,2314.4641,2379.219,2445.1279
114,Corque,8385.0703,8461.6318,8526.1904,8580.0771,8655.3105,8700.2988,8776.6006,8815.584,8886.04,8933.7695,8988.3496,9086.9912,9175.1641,9229.9795,9296.7559,9356.5586,9405.1348,9475.125,9527.0879,9600.1592,8397.2197,8457.8438,8518.7754,8579.9492,8641.332,8702.9209,8764.8408,8827.209,8890.2422,8954.0664,9018.7617,9084.2021,9149.9336,9215.5527,9280.8711,9345.8516,9410.6133,9475.3896,9540.3662,9605.7334,8398.0293,8458.2715,8518.9131,8579.9326,8641.332,8703.0869,8765.25,8827.8408,8890.9033,8954.4678,9018.5469,9083.1104,9148.0234,9213.1973,9278.5615,9344.1309,9409.9395,9476.0586,9542.5684,9609.5088,8392.7363,8457.5215,8521.5703,8584.2539,8645.709,8705.3779,8764.2559,8822.5469,8882.4365,8945.0791,9012.21,9083.8037,9155.9482,9225.1104,9290.79,9353.252,9413.7549,9474.1064,9534.791,9596.458
115,Vitiche,10440.736,10406.939,10395.861,10344.898,10323.129,10262.74,10248.455,10170.594,10143.27,10147.449,10070.242,10019.335,10029.153,9973.1416,9916.9824,9861.7852,9767.4023,9727.4766,9689.4736,9652.4727,10454.716,10418.814,10382.888,10346.69,10310.098,10272.979,10235.31,10197,10158.06,10118.245,10077.192,10034.795,9990.917,9945.249,9897.8633,9849.1348,9799.5996,9749.9053,9700.3789,9651.1221,10466.937,10427.9,10388.949,10349.967,10310.845,10271.479,10231.796,10191.692,10151.116,10109.969,10068.115,10025.545,9982.2119,9938.0996,9893.2861,9847.9238,9802.2451,9756.5,9710.8564,9665.3809,10445.328,10414.076,10382.175,10347.795,10311.248,10272.439,10233.113,10193.49,10156.181,10120.146,10082.287,10043.909,10004.37,9959.1152,9907.6289,9851.6338,9794.293,9740.2949,9689.9863,9641.6748
116,Luribay,8808.2695,8938.6719,8989.8262,9106.377,9392.7324,9494.9482,9573.3564,9754.7959,9932.9863,10033.851,10305.027,10724.533,10798.707,10747.955,10769.977,11312.461,11673.558,11839.141,12056.988,12261.199,8759.4922,8894.6768,9032.4561,9173.8311,9319.4619,9469.3008,9624.1006,9784.873,9952.2129,10126.402,10307.562,10494.854,10687.333,10886.342,11094.451,11313.011,11540.014,11773.277,12011.817,12255.261,8727.9063,8871.7441,9018.1602,9167.5859,9320.3945,9476.8535,9637.4092,9802.5635,9972.7256,10148.184,10329.111,10515.441,10707.001,10904.141,11107.474,11317.23,11532.774,11753.409,11978.712,12208.472,8793.1387,8912.0244,9034.998,9169.0898,9314.2813,9460.1846,9608.6201,9767.2705,9938.4883,10122.732,10319.581,10513.737,10686.324,10851.794,11044.055,11282.196,11540.762,11797.082,12048.52,12299.215
117,Machacamarca,4561.6533,4622.2217,4588.0771,4653.4194,4789.312,4829.6494,4825.3574,4884.3115,5156.9185,5076.7681,5369.7207,5301.8921,5319.8159,5363.9102,5355.7339,5468.3057,5594.3848,5643.1885,5716.5137,5786.0361,4523.5322,4582.3223,4642.2661,4704.187,4768.4072,4834.7207,4903.1396,4973.6133,5045.2871,5116.3198,5185.9141,5252.8169,5317.5742,5381.2622,5445.0376,5509.9521,5576.1621,5643.415,5711.6313,5780.7334,4524.8784,4585.5269,4647.0854,4709.7485,4773.5894,4838.5171,4904.4912,4971.4414,5039.084,5106.8921,5174.6206,5241.9175,5308.9248,5375.9326,5443.2773,5511.2871,5580.0718,5649.6396,5720.0425,5791.311,4550.6011,4590.3701,4632.2847,4683.3896,4743.7959,4808.708,4880.5415,4965.3193,5060.3169,5149.0669,5229.7686,5288.5903,5333.8018,5376.2915,5425.0713,5487.4712,5559.7754,5634.9502,5711.272,5788.2744
118,Arampampa,4653.8184,4605.6934,4529.9336,4527.5483,4433.6646,4381.0166,4360.3462,4287.5059,4206.9038,4192.811,4131.2803,4029.811,4012.4258,3966.917,4002.1426,3986.0659,3885.2588,3869.9092,3813.1062,3774.1704,4657.8628,4601.8979,4546.5669,4491.8628,4437.6089,4383.9941,4331.1509,4279.1812,4228.4683,4179.4482,4132.332,4087.4543,4045.1233,4005.0637,3966.6982,3929.0825,3891.6675,3854.4727,3817.4587,3780.7351,4649.3506,4594.9385,4541.1719,4488.0859,4435.6753,4384.0361,4333.2539,4283.4072,4234.6304,4187.064,4140.7705,4095.832,4052.2898,4010.0361,3968.8552,3928.4417,3888.5845,3849.2161,3810.2644,3771.7139,4654.834,4602.2886,4550.1714,4498.8633,4445.5469,4392.0078,4338.0957,4281.9365,4225.2393,4170.4736,4117.1323,4068.1965,4028.7305,3997.5693,3971.0625,3940.8096,3903.5544,3863.2461,3820.8096,3778.1978
119,Sacabamba,4596.1011,4554.2432,4514.8472,4486.2227,4448.8369,4428.7383,4403.5234,4378.6787,4398.2637,4374.0723,4363.9424,4283.0439,4290.6006,4255.2661,4229.9888,4214.9146,4137.6719,4143.3687,4114.2358,4097.2944,4574.9517,4547.6816,4520.7852,4494.5234,4469.105,4444.644,4421.0503,4398.0854,4375.3354,4352.2056,4328.3389,4303.6016,4278.2183,4252.2017,4225.6865,4198.8364,4171.8501,4145.0889,4118.5581,4092.2478,4574.4673,4548.458,4522.6479,4497.1089,4471.8804,4446.9805,4422.3662,4397.9556,4373.6167,4349.1807,4324.5264,4299.6182,4274.5029,4249.1938,4223.7324,4198.1914,4172.646,4147.208,4121.9136,4096.7695,4589.1621,4552.689,4517.6001,4485.1934,4456.3032,4431.9038,4411.7803,4395.23,4380.2539,4362.2529,4339.5479,4312.3896,4284.8613,4256.3076,4226.9966,4197.0225,4166.9473,4140.1348,4115.2285,4091.4128
120,Anzaldo,9373.8457,9092.4629,8953.9316,8720.5186,8617.5879,8440.2881,8227.9873,8087.103,7924.6094,7684.7759,7642.9268,7577.395,7417.8398,7187.8647,6966.915,6859.2461,6801.2305,6618.9805,6520.3086,6396.9297,9318.1729,9129.8945,8945.958,8766.4043,8591.3633,8420.4922,8253.7275,8091.1919,7932.7495,7778.2183,7627.3667,7479.0557,7332.3833,7187.4497,7045.1855,6906.4229,6771.1938,6639.043,6509.8496,6383.311,9311.4219,9126.2383,8944.8916,8767.3574,8593.6416,8423.624,8257.2549,8094.5107,7935.3149,7779.5537,7627.1123,7477.6289,7330.8169,7186.6543,7045.3135,6906.9497,6771.5293,6638.8906,6508.9619,6381.6064,9337.0938,9135.2598,8943.3984,8760.002,8585.2695,8413.292,8243.5879,8079.8491,7923.0645,7775.2666,7638.5698,7500.8916,7351.6733,7192.9351,7036.6914,6893.2031,6761.1274,6633.9858,6511.9238,6392.772
121,Toco,5713.8193,5768.6382,5614.5039,5744.9258,5863.6768,5841.3359,5852.4116,5870.8809,5935.8438,5983.6875,6004.6675,6015.7197,6030.8843,6035.5776,6000.3618,6188.6968,6224.7227,6242.8618,6277.2739,6321.2983,5685.8271,5712.9824,5740.541,5769.3604,5799.021,5828.834,5858.7617,5888.8877,5919.2305,5949.6221,5980.0728,6010.9253,6042.7788,6076.2959,6112.0327,6150.1499,6189.667,6229.9731,6270.793,6311.9702,5680.9819,5709.7959,5738.8442,5768.3477,5798.2412,5828.3672,5858.7617,5889.4717,5920.5347,5951.9487,5983.7349,6016.0181,6048.9541,6082.7144,6117.4385,6153.124,6189.4844,6226.3262,6263.519,6300.9878,5698.6821,5712.8242,5729.4272,5759.9155,5797.1797,5831.564,5863.8594,5896.4741,5930.0107,5960.9351,5986.5889,6007.9282,6028.8662,6054.6045,6090.7827,6140.1108,6190.6353,6237.8862,6282.7827,6327.0732
122,Villa Gualberto Villarroel,2123.7104,2200.4971,2328.2874,2387.1436,2426.5901,2499.4917,2509.2944,2592.4111,2625.3789,2643.1465,2737.5464,2849.7471,2896.5786,3014.814,3048.5278,3248.0439,3345.6448,3447.6111,3548.9814,3640.1238,2167.8164,2224.7595,2282.7305,2340.9915,2399.2073,2457.4922,2516.2629,2576.416,2638.8625,2704.7642,2775.2573,2850.9353,2932.0513,3018.865,3111.2769,3209.1182,3311.5044,3417.8318,3527.7651,3641.2239,2162.2117,2218.0281,2275.1824,2333.5535,2393.1423,2454.0894,2516.6313,2581.1477,2648.0352,2717.7546,2790.749,2867.3088,2947.6016,3031.7588,3119.7805,3211.6104,3306.9851,3405.689,3507.5764,3612.5776,2141.7678,2219.0776,2296.0652,2366.1108,2427.2859,2481.1472,2529.4177,2577.0784,2626.1616,2681.4016,2747.8193,2824.4954,2908.7083,3001.6831,3102.7285,3213.28,3325.5686,3436.6189,3546.4834,3657.1316
123,Tacachi,1430.8083,1474.0408,1510.4532,1505.2234,1588.6998,1564.9316,1703.9977,1663.7747,1682.1604,1831.9192,1796.4976,1725.8904,1781.1676,1748.5034,1856.1746,1786.9689,1859.7754,1847.5977,1900.3275,1931.0886,1444.4874,1476.354,1508.7798,1541.6001,1574.653,1607.3787,1639.3182,1669.5343,1697.6881,1723.3732,1746.0148,1766.1095,1784.7028,1802.4781,1820.1163,1837.765,1855.9424,1874.6624,1893.9775,1913.665,1461.937,1489.338,1517.1709,1545.3175,1573.6337,1601.859,1629.7542,1656.9677,1683.3164,1708.6267,1732.7147,1755.7019,1777.8779,1799.4758,1820.7517,1841.8418,1862.9789,1884.2642,1905.7964,1927.5837,1433.9785,1466.6746,1499.5853,1533.3773,1570.593,1609.2499,1650.1875,1686.777,1720.6429,1749.7371,1765.5176,1772.3372,1779.7618,1789.9449,1805.3279,1821.6262,1842.585,1866.3986,1893.9938,1923.2484
124,Cliza,19158.43,19392.656,19741.559,20110.719,19742.936,20144.482,20373.15,20498.176,20775.879,20863.445,21047.188,21223.469,21580.533,21844.193,22291.039,21946.5,22108.914,22429.584,22653.66,22819.863,19255.188,19438.473,19622.531,19805.857,19988.152,20172.162,20358.197,20546.357,20736.852,20929.412,21124.162,21320.582,21517.291,21711.92,21902.627,22088.879,22273.996,22460,22647.318,22836.025,19265.547,19444.832,19625.525,19807.219,19989.771,20173.855,20359.459,20546.574,20735.191,20925.16,21116.469,21308.895,21502.07,21695.402,21888.428,22081.129,22274.398,22468.891,22664.842,22862.393,19219.539,19439.752,19652.477,19839.602,19996.865,20163.795,20339.605,20520.432,20707.684,20899.174,21103.766,21324.832,21556.643,21776.619,21965.172,22113.098,22263.568,22433.883,22616.605,22803.469
125,Tacopaya,11638.726,11507.102,11415.26,11353.283,11098.85,11057.212,10933.704,10839.779,10697.153,10585.128,10410.422,10122.471,10007.655,9969.9766,9871.3496,9692.9336,9611.1934,9437.0723,9330.5254,9196.1084,11675.22,11547.434,11420.676,11294.222,11167.271,11039.685,10910.632,10779.509,10645.951,10510.238,10373.109,10236.012,10100.679,9967.6475,9836.5195,9706.9121,9578.8389,9452.1494,9327.0195,9203.4668,11704.841,11567.384,11431.376,11296.505,11162.416,11028.92,10895.689,10762.457,10629.091,10495.645,10362.313,10229.542,10097.837,9967.4385,9838.3389,9710.5508,9584.1475,9459.1738,9335.7227,9213.8477,11639.811,11524.583,11410.322,11294.114,11173.93,11057.081,10938.762,10814.415,10678.896,10531.309,10373.693,10216.37,10074.762,9948.749,9827.7617,9705.0518,9580.9863,9454.042,9327.4551,9201.6768
126,El Choro,5047.4297,5249.0146,5364.1396,5659.3013,5853.0088,5973.7969,6234.5117,6373.1846,6948.6187,7131.1201,7415.3232,7638.1455,7861.1855,8018.0337,8274.6504,8548.3486,8896.1211,9205.3105,9550.8398,9932.6582,5034.9722,5224.7637,5421.8442,5626.895,5840.0513,6061.7744,6292.7007,6532.5684,6780.4082,7033.3101,7289.7197,7548.8867,7811.3208,8078.5776,8352.9873,8636.5205,8930.5801,9235.7881,9552.4111,9880.4063,5048.4302,5236.7959,5432.1899,5634.896,5845.0493,6062.8091,6288.3813,6521.7061,6762.5527,7010.2139,7264.3608,7524.9009,7792.1396,8066.7065,8349.4834,8641.332,8943.0146,9255.1152,9578.1357,9912.4863,5047.0435,5226.9565,5413.3555,5610.311,5813.9888,6028.3086,6264.4448,6525.856,6811.271,7092.145,7358.6177,7606.3447,7840.4575,8072.4858,8319.002,8589.3721,8886.5801,9206.9082,9547.6846,9905.418
127,Toledo,8941.54,9298.5264,10092.328,11054.084,10345.635,11077.015,11329.195,11703.395,11993.136,12041.498,11704.232,11698.489,12260.566,12334.207,12359.576,12526.566,12801.909,13129.845,13480.3,13760.6,9374.8359,9683.085,9996.75,10306.628,10603.445,10884.64,11144.865,11380.535,11589.942,11774.895,11941.63,12099.656,12256.582,12416.265,12582.779,12759.604,12948.086,13147.224,13354.466,13566.902,9575.0576,9814.7051,10058.633,10303.699,10546.556,10785.463,11018.008,11242.403,11457.549,11663.523,11861.849,12055.14,12245.833,12435.581,12626.222,12819.431,13016.279,13217.158,13421.932,13630.189,9028.6494,9502.0391,9984.7539,10423.316,10774.309,11095.245,11378.288,11612.424,11778.466,11872.158,11924.958,11996.786,12112.956,12250.681,12410.334,12606.093,12844.8,13120.819,13420.997,13732.521
128,Santiva̱ez,6860.1318,6870.3174,6633.7148,6765.2861,7075.8525,6981.2305,7104.7168,6929.4976,7069.8276,7026.396,7329.9307,7043.479,6996.2817,7001.7998,6926.6392,7054.3887,7160.4976,7186.2637,7202.4966,7218.1279,6798.8945,6828.5,6858.8486,6890.9883,6923.6743,6954.3604,6981.9717,7005.6963,7025.936,7042.3311,7054.9751,7063.7876,7071.4243,7080.3252,7092.2056,7107.9961,7126.9473,7147.7759,7169.5269,7191.6045,6819.7402,6844.3296,6869.1064,6894.2485,6919.3115,6943.5317,6966.5342,6988.0068,7007.9946,7026.4116,7043.2915,7058.7036,7073.4072,7088.1284,7103.4082,7119.5767,7136.5171,7153.9478,7171.6333,7189.4443,6802.4165,6806.771,6820.3447,6862.6372,6923.1001,6975.0435,7015.4907,7042.4785,7068.3228,7087.2227,7093.5449,7071.957,7044.373,7027.9731,7032.0894,7062.0029,7106.1392,7151.5332,7193.6899,7233.6182
129,Paria,16969.279,17097.539,16215.556,16421.801,16753.977,16429.543,16453.869,15784.116,15744.307,15943.454,15996.834,15862.066,15729.326,15603.618,15268.596,15613.043,15584.24,15617.661,15617.104,15611.856,16912.615,16787.627,16664.135,16545.684,16431.256,16318.615,16208.772,16103.769,16008.022,15922.651,15846.121,15777.18,15716.06,15663.868,15621.8,15590.515,15567.07,15548.806,15533.273,15518.674,16839.049,16733.041,16628.018,16525.168,16424.66,16326.337,16230.907,16139.299,16052.953,15972.399,15897.404,15827.681,15763.147,15703.85,15649.773,15600.599,15555.109,15512.119,15470.531,15429.496,16966.184,16810.135,16656,16549.092,16463.002,16351.876,16216.596,16070.262,15962.685,15896.736,15840.592,15770.396,15687.339,15607.146,15551.802,15542.579,15555.139,15576.575,15598.591,15619.416
