,poly_id,asdf_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,airTemp2012.mean,airTemp2013.mean,airTemp2014.mean,airTemp2015.mean,airTemp2016.mean,airTemp2017.mean,airTemp2012.min,airTemp2013.min,airTemp2014.min,airTemp2015.min,airTemp2016.min,airTemp2017.min,airTemp2012.max,airTemp2013.max,airTemp2014.max,airTemp2015.max,airTemp2016.max,airTemp2017.max,distancedistanceCoast2017mean,distancedistanceCoast2017max,distancedistanceCoast2017min,distanceDia2017min,distanceDia2017mean,distanceDia2017max,drugCult_count2017,drugCult_none2017,drugCult_coca_bush2017,distanceDrug2017mean,distanceDrug2017max,distanceDrug2017min,esaLandCover2012_grassland,esaLandCover2012_count,esaLandCover2012_sparse_vegetation,esaLandCover2012_bare_areas,esaLandCover2012_shrubland,esaLandCover2012_no_data,esaLandCover2012_rainfed_cropland,esaLandCover2012_water_bodies,esaLandCover2012_forest,esaLandCover2012_wetland,esaLandCover2012_mosaic_cropland,esaLandCover2012_irrigated_cropland,esaLandCover2012_snow_ice,esaLandCover2012_urban,esaLandCover2013_grassland,esaLandCover2013_count,esaLandCover2013_sparse_vegetation,esaLandCover2013_bare_areas,esaLandCover2013_shrubland,esaLandCover2013_no_data,esaLandCover2013_rainfed_cropland,esaLandCover2013_water_bodies,esaLandCover2013_forest,esaLandCover2013_wetland,esaLandCover2013_mosaic_cropland,esaLandCover2013_irrigated_cropland,esaLandCover2013_snow_ice,esaLandCover2013_urban,esaLandCover2014_grassland,esaLandCover2014_count,esaLandCover2014_sparse_vegetation,esaLandCover2014_bare_areas,esaLandCover2014_shrubland,esaLandCover2014_no_data,esaLandCover2014_rainfed_cropland,esaLandCover2014_water_bodies,esaLandCover2014_forest,esaLandCover2014_wetland,esaLandCover2014_mosaic_cropland,esaLandCover2014_irrigated_cropland,esaLandCover2014_snow_ice,esaLandCover2014_urban,esaLandCover2015_grassland,esaLandCover2015_count,esaLandCover2015_sparse_vegetation,esaLandCover2015_bare_areas,esaLandCover2015_shrubland,esaLandCover2015_no_data,esaLandCover2015_rainfed_cropland,esaLandCover2015_water_bodies,esaLandCover2015_forest,esaLandCover2015_wetland,esaLandCover2015_mosaic_cropland,esaLandCover2015_irrigated_cropland,esaLandCover2015_snow_ice,esaLandCover2015_urban,esaLandCover2016_grassland,esaLandCover2016_count,esaLandCover2016_sparse_vegetation,esaLandCover2016_bare_areas,esaLandCover2016_shrubland,esaLandCover2016_no_data,esaLandCover2016_rainfed_cropland,esaLandCover2016_water_bodies,esaLandCover2016_forest,esaLandCover2016_wetland,esaLandCover2016_mosaic_cropland,esaLandCover2016_irrigated_cropland,esaLandCover2016_snow_ice,esaLandCover2016_urban,modis_agriculture_2012,modis_total_area_2012,modis_urban_2012,modis_agriculture_2013,modis_total_area_2013,modis_urban_2013,modis_agriculture_2014,modis_total_area_2014,modis_urban_2014,modis_agriculture_2015,modis_total_area_2015,modis_urban_2015,modis_agriculture_2016,modis_total_area_2016,modis_urban_2016,ghsl2015
314,184,314,Salinas de Garci Mendoza,40801,Oruro,5,Oruro-Salinas de Garci Mendoza,BOL-ADM3-33444609B60563542,49.299999,198,14020,0.0,82.699997,81.699997,0.14,9.8999996,31.5,19.5,14.9,185.39999,38.200001,40.400002,50.299999,0.0,0.0,0.0,7.5,0.0,105.7,4.0,4.0999999,14.5,97.099998,100.0,44.400002,1.1,0.89999998,0.89999998,0.89999998,65.300003,17.299999,0.0,68.199997,62,40.599998,0.5,40.799999,76.0,66.300003,11.7,20.1,0.0,0.69999999,0,2.0999999,18.799999,37.5,2.4000001,0.33000001,42.0,9.3000002,30.1,84.699997,0.0,2.9000001,0.5,0.0,0.0,0.0,0.0,84.699997,88.800003,0.69999999,725,25.620001,44.57,72.139999,64.339996,84.459999,21.309999,49.580002,43.419998,21.209999,79.239998,22.219999,66.709999,50.0,84.699997,9.3199997,8907.6709,9137.7949,9388.5898,9652.4961,9921.3916,10202.266,10463.313,10761.428,11057.525,11360.698,11680.568,12006.102,12333.846,12665.385,13067.802,13383.481,13766.841,14144.074,14537.752,14947.661,12.295316,12.648729,12.99599,13.222417,13.164979,13.650867,13.615282,13.494851,13.606053,12.550865,12.713429,12.875342,13.035809,13.19433,13.350876,13.505342,13.658377,13.810899,400.22903,402.50177,404.56815,406.35596,409.42307,410.39844,400.35248,402.42932,404.51657,406.61426,408.72241,410.84015,8.40001253555,7.95848066155,8.08766183085,8.69463390396,8.87517358769,8.24189462246,5.80833333333,5.225,5.34166666667,6.16666666667,6.21666666667,5.73333333333,10.1333333333,9.5,9.54166666667,10.25,10.2333333333,9.39166666667,269649.944451,316166.309998,218010.622413,494736.295837,537728.042645,587774.88,4830,4830,0,297619.089537,347242.811157,256891.252106,1671,62646,11518,47130,1771,0,524,2,0,0,25,0,2,3,1677,62646,11518,47124,1771,0,524,2,0,0,25,0,2,3,1683,62646,11553,47083,1771,0,524,2,0,0,25,0,2,3,1683,62646,11553,47083,1771,0,524,2,0,0,25,0,2,3,1560,62646,11624,47135,1771,0,524,2,0,0,25,0,2,3,74.51597817389707,5633.372679300372,4.4945639375,89.98086137696079,5633.372679300372,4.4945639375,89.72473304767156,5633.372679300372,4.4945639375,92.36270098670346,5633.372679300372,4.4945639375,94.72733966170344,5633.372679300372,4.4945639375,2013518.862745098
315,220,315,Tupiza,50801,Potosí,7,Potosí-Tupiza,BOL-ADM3-33444609B90206942,59.900002,29,48591,61.299999,39.900002,39.400002,0.093999997,60.200001,18.0,18.9,58.799999,12.1,63.099998,29.5,37.0,0.80000001,0.0,0.0,69.400002,31.9,62.0,5.0,2.8,17.9,92.400002,100.0,14.3,1.8,0.89999998,0.89999998,0.69999999,88.099998,72.699997,0.0,88.900002,162,68.900002,0.89999998,15.3,66.5,47.700001,12.5,23.0,23.0,2.2,4,4.4000001,11.3,55.0,4.9000001,0.36000001,73.0,4.8000002,18.200001,36.099998,84.599998,1.9,0.89999998,0.0,0.0,0.0,1.4,73.099998,91.400002,7.5999999,377,63.369999,58.02,77.739998,58.799999,79.330002,51.490002,67.580002,45.389999,54.93,74.800003,52.509998,77.220001,50.0,74.830002,12.78,38164.949,38702.848,39245.305,39836.203,40427.289,40981.164,41552.516,42160.223,42795.738,43387.367,44041.477,44692.883,45304.773,45911.082,46577.789,47276.883,47975.523,48622.832,49324.18,50025.648,14.093115,14.243064,14.314246,14.383548,14.360169,14.536132,14.54461,14.53838,14.527023,14.176022,14.231207,14.286196,14.340807,14.394938,14.448585,14.50166,14.554299,14.606737,398.06024,401.4075,404.74411,405.89621,408.30527,410.18622,398.88693,401.22375,403.57214,405.9306,408.30029,410.68268,12.7611890936,12.4390675937,12.8406294165,13.1149392769,13.0097857513,12.9225312057,8.38333333333,7.95833333333,8.275,8.70833333333,8.55833333333,8.28333333333,19.1083333333,18.7833333333,19.2333333333,19.3166666667,18.9,19.275,442194.771198,498872.028468,385697.2364,742130.66606,788925.851529,838340.238992,5384,5384,0,426977.740273,469100.027285,377241.925872,2028,69617,52468,2371,12588,0,46,0,6,2,87,0,0,21,2031,69617,52442,2379,12602,0,46,0,6,2,87,0,0,22,2023,69617,52448,2379,12602,0,46,0,6,2,87,0,0,24,2023,69617,52448,2379,12602,0,46,0,6,2,87,0,0,24,1936,69617,52538,2376,12602,0,46,0,6,2,87,0,0,24,1395.96928275282,6178.457645859307,27.83097315625,1597.0371632509818,6178.457645859307,27.83097315625,1719.373433203065,6178.457645859307,27.83097315625,1755.3036266427712,6178.457645859307,27.83097315625,1695.1660181919128,6178.457645859307,27.83097315625,16428055.521568628
316,221,316,Atocha,50802,Potosí,7,Potosí-Atocha,BOL-ADM3-33444609B106993,56.5,61,12543,39.799999,40.599998,19.299999,0.048999999,20.5,18.0,18.9,1.1,2.0999999,78.800003,37.5,48.099998,0.0,0.0,0.0,41.299999,0.0,80.900002,1.2,0.5,17.9,96.199997,0.0,33.299999,2.7,1.0,0.60000002,0.60000002,89.099998,24.1,0.0,95.599998,154,90.400002,0.89999998,6.8000002,70.099998,40.299999,8.6000004,26.799999,24.5,0.60000002,2,5.1999998,26.9,76.800003,4.8000002,0.31,65.0,4.0,20.700001,77.400002,17.9,2.0,0.89999998,0.0,0.0,0.0,0.0,67.099998,95.800003,0.1,1404,61.32,33.18,78.010002,57.98,55.299999,34.759998,75.550003,47.130001,65.980003,80.660004,32.599998,76.699997,50.0,80.349998,18.549999,10470.481,10544.732,10574.125,10779.794,11188.656,11344.219,11473.005,11718.527,11875.792,12082.339,12322.818,12635.338,12834.729,13012.328,13393.684,13368.782,13742.031,13958.296,14211.857,14485.551,14.298051,14.467481,14.463249,14.843582,14.893318,15.059706,14.988082,14.843306,14.896598,14.429502,14.512098,14.594408,14.676012,14.756169,14.834547,14.911162,14.986595,15.061617,397.84885,401.6442,404.89505,405.77911,408.90088,410.64862,398.77682,401.23026,403.69647,406.17416,408.66513,411.16998,10.2516476703,9.75735673153,10.0429579061,10.5242437713,10.2823962007,9.96600219797,8.38333333333,7.95833333333,8.275,8.70833333333,8.55833333333,8.28333333333,15.1416666667,14.775,15.1666666667,15.4583333333,15.2666666667,15.2,405673.300022,437772.698329,373795.470593,701461.45257,734254.388655,765204.916148,2031,2031,0,389778.870982,418654.233903,361085.234379,558,26259,16336,5510,3847,0,0,0,0,0,0,0,0,8,558,26259,16336,5510,3847,0,0,0,0,0,0,0,0,8,558,26259,16336,5510,3847,0,0,0,0,0,0,0,0,8,558,26259,16336,5510,3847,0,0,0,0,0,0,0,0,8,546,26259,16392,5466,3847,0,0,0,0,0,0,0,0,8,118.03692058878676,2340.998222652413,0.0,154.41010105686277,2340.998222652413,0.0,177.6620311703431,2340.998222652413,0.0,199.337040142402,2340.998222652413,0.0,195.44339804430143,2340.998222652413,0.0,1286017.105882353
317,223,317,San Pedro de Quemes,50902,Potosí,7,Potosí-San Pedro de Quemes,BOL-ADM3-33444609B51545061,55.599998,71,1289,0.0,84.800003,66.5,0.139,21.0,29.5,18.0,16.5,58.0,46.799999,30.1,34.799999,0.0,0.0,0.0,0.0,0.0,76.900002,4.3000002,0.0,19.799999,97.199997,0.0,6.3000002,1.0,1.0,1.0,0.80000001,80.900002,30.4,0.0,68.5,34,37.900002,0.1,29.9,76.699997,64.099998,15.1,15.8,0.0,0.0,2,1.4,25.0,33.599998,6.8000002,0.20999999,38.0,3.0,19.9,73.099998,0.0,3.0,0.1,0.0,0.2,0.0,0.0,52.0,80.599998,0.0,3511,31.84,43.950001,81.360001,50.400002,93.540001,33.139999,48.900002,46.209999,47.84,94.599998,34.099998,66.580002,50.25,62.5,49.23,904.73865,929.66675,941.39838,947.039,978.21521,989.76233,1017.6968,1035.6433,1047.3517,1074.4105,1093.01,1123.8367,1143.9468,1166.9897,1187.5919,1216.6801,1252.2722,1284.0864,1312.7576,1343.5532,14.975321,14.845342,14.51095,14.815902,13.964927,14.417185,15.181916,15.322959,15.308195,14.577806,14.631923,14.686817,14.744027,14.804652,14.869966,14.939147,15.010243,15.081903,398.32721,401.87271,403.11172,405.64706,408.41678,410.47061,398.74164,401.08371,403.43842,405.80673,408.18915,410.58517,4.29810193256,3.35451884204,2.68857539286,3.56549014841,3.32761224362,2.94228647836,0.525,-0.4,-0.833333333333,0.216666666667,-0.0583333333333,-0.341666666667,6.80833333333,5.8,4.93333333333,5.79166666667,5.525,5.18333333333,201008.869392,232976.689979,162843.114844,667617.176959,714136.490455,788289.83883,3779,3779,0,474090.623054,534733.061626,434950.744907,117,49050,29149,14719,4499,0,2,74,0,26,0,0,464,0,117,49050,29145,14723,4499,0,2,74,0,26,0,0,464,0,117,49050,29145,14723,4499,0,2,74,0,26,0,0,464,0,117,49050,29145,14723,4499,0,2,74,0,26,0,0,464,0,117,49050,29145,14723,4499,0,2,74,0,26,0,0,464,0,373.4230071879903,4374.134895328437,1.712527390625,374.05134995949766,4374.134895328437,1.712527390625,376.5194568241422,4374.134895328437,1.712527390625,409.91277289742646,4374.134895328437,1.712527390625,438.0247852570466,4374.134895328437,1.712527390625,211295.0
318,294,318,San Julián,71104,Santa Cruz,8,Santa Cruz-San Julián,BOL-ADM3-33444609B42696709,52.099998,140,67701,40.900002,44.799999,71.5,0.117,56.200001,7.5999999,32.799999,71.0,385.70001,73.199997,17.799999,21.6,0.0,0.0,0.0,63.700001,53.200001,91.400002,6.0999999,2.7,10.2,93.800003,39.200001,43.799999,2.3,0.89999998,1.1,0.5,93.800003,43.599998,0.0,72.599998,149,55.200001,0.60000002,4.3000002,72.599998,37.799999,9.0,30.700001,19.299999,2.8,2,3.3,27.9,48.0,2.0999999,0.43000001,140.0,9.8000002,40.0,22.5,18.4,1.8,9.1000004,3.6800001,0.0,0.37400001,0.0,81.300003,83.5,6.5,484,51.27,60.689999,82.769997,48.869999,73.739998,43.84,58.560001,48.189999,49.07,54.790001,38.779999,44.950001,33.27,79.419998,13.02,35155.031,35847.168,36646.063,37333.664,38181.715,38912.008,39666.191,40350.039,41214.43,42106.172,44102.672,43934.957,45253.074,46155.25,47178.203,48073.305,49198.586,49956.59,50907.184,51952.25,13.835391,14.078139,14.050739,14.120389,14.186862,14.458907,14.584927,14.751535,14.79083,13.837213,13.956558,14.075949,14.195683,14.315997,14.436936,14.558224,14.679641,14.801034,398.93524,400.98035,403.36072,405.3573,409.86871,410.53436,398.67642,401.12045,403.58023,406.05585,408.54745,411.05295,25.3051308066,24.8198814542,25.1634157345,25.7501253203,25.2704303588,25.575341728,24.3,23.8333333333,24.175,24.8083333333,24.375,24.6,25.5416666667,25.0666666667,25.4166666667,26.05,25.5,25.8916666667,816116.256615,861558.307499,758482.481979,437548.272845,473568.385155,510490.588619,4307,4307,0,89511.6761226,128016.86323,52275.5726868,7622,55647,52,0,1462,0,30228,112,8837,77,7253,0,0,4,7629,55647,52,0,1501,0,30333,112,8618,77,7319,0,0,6,7628,55647,52,0,1503,0,30318,112,8618,77,7308,0,0,31,7628,55647,52,0,1503,0,30316,112,8618,77,7308,0,0,33,7628,55647,52,0,1503,0,30319,112,8613,77,7310,0,0,33,3270.368430520772,5078.409838322271,10.125652842769608,3332.350194540073,5078.409838322271,10.125652842769608,3363.572367520772,5078.409838322271,10.125652842769608,3348.183517929106,5078.409838322271,10.125652842769608,3803.784347729596,5078.409838322271,10.125652842769608,17408881.866666667
319,248,319,El Puente,60502,Tarija,9,Tarija-El Puente,BOL-ADM3-33444609B68632045,54.299999,94,11920,0.0,76.199997,60.0,0.102,57.299999,14.2,27.5,2.2,8.8000002,44.0,17.6,22.9,0.80000001,0.0,0.0,0.0,0.0,76.400002,7.5,5.5,6.8000002,86.5,60.0,59.299999,1.3,0.89999998,0.80000001,0.60000002,77.5,81.199997,0.0,87.199997,46,41.400002,0.1,6.5,77.699997,44.5,11.2,33.700001,16.799999,0.30000001,1,24.700001,34.0,47.099998,3.5999999,0.47999999,67.0,2.0,20.4,22.1,14.2,1.8,0.1,0.0,10.3,0.0,0.0,64.0,93.0,0.30000001,847,47.200001,26.280001,85.080002,41.720001,60.130001,49.529999,56.610001,47.220001,52.900002,66.360001,53.32,79.559998,60.330002,76.910004,10.61,13272.163,13589.395,13950.0,14513.767,15258.414,15858.069,16372.953,17118.057,17868.711,18254.377,17750.293,19704.297,19686.342,20785.748,21084.033,22159.107,23032.723,24105.113,25116.486,26130.557,12.699301,13.512669,12.829611,12.942008,12.77023,13.503587,13.383938,13.321722,13.42586,12.882533,12.950214,13.017233,13.08453,13.152578,13.221496,13.290442,13.359283,13.428119,398.58386,401.16214,403.3371,406.21658,409.18961,409.57285,398.84241,401.15967,403.48978,405.83209,408.18564,410.55032,25.537765882,25.0811567606,25.4398352993,25.9995156346,25.6120942664,25.8223723544,24.3,23.8333333333,24.175,24.8083333333,24.375,24.6,26.4083333333,25.9416666667,26.325,26.775,26.525,26.625,769366.306266,853011.935742,661508.897203,329590.312463,428158.674105,481680.614852,6690,6690,0,110476.403778,145127.838148,67307.0093847,611,86998,24,3,601,0,10895,2130,53132,757,18829,0,0,16,611,86998,24,4,606,0,10955,2130,52522,762,19368,0,0,16,607,86998,24,4,606,0,10955,2130,52524,764,19368,0,0,16,607,86998,24,4,606,0,10955,2130,52524,764,19368,0,0,16,607,86998,24,4,607,0,10980,2130,52393,765,19472,0,0,16,1190.0112246181352,8009.512314444156,0.0,1172.751193097179,8009.512314444156,0.0,1245.1194817135388,8009.512314444156,0.0,1301.8876776810637,8009.512314444156,0.0,1619.92431968529,8009.512314444156,0.0,4797373.1725490205
320,298,320,Comarapa,71301,Santa Cruz,8,Santa Cruz-Comarapa,BOL-ADM3-33444609B10638383,58.900002,35,17511,33.400002,42.599998,61.099998,0.123,55.299999,12.5,31.200001,21.5,43.599998,73.5,23.5,28.799999,27.6,0.0,0.0,34.5,29.0,98.5,6.5,3.0,10.6,92.800003,58.799999,55.599998,2.0999999,0.89999998,1.1,0.69999999,72.0,75.800003,0.0,81.900002,131,63.0,0.2,5.6999998,77.5,54.0,5.6999998,21.0,28.700001,0.5,2,4.0,0.0,64.800003,2.0999999,0.44,73.0,6.0999999,33.5,32.599998,6.4000001,1.6,4.0,0.1,66.599998,0.068000004,0.0,67.300003,90.5,2.7,677,53.91,40.349998,71.800003,52.400002,81.110001,45.110001,64.400002,60.540001,47.700001,66.610001,39.380001,75.459999,96.949997,76.900002,11.14,15587.042,15739.489,15936.773,16084.359,16046.016,16214.506,16332.387,16508.029,16629.977,16663.332,16772.947,16979.297,17134.369,17429.865,17619.941,17642.242,17736.828,17909.398,18051.08,18206.51,12.944845,13.188937,13.038713,13.559096,13.498256,13.829914,13.799707,13.758077,13.932871,13.007211,13.13308,13.258745,13.384209,13.508924,13.632786,13.755653,13.877887,13.999953,397.9361,400.36139,401.08572,404.32703,408.12042,408.99686,397.65326,399.96054,402.28198,404.61938,406.97156,409.33661,21.130231486,20.8244831561,21.1386577492,21.4305730469,21.2847471729,21.3987829088,17.7666666667,17.375,17.775,18.0583333333,17.7333333333,17.9833333333,28.925,28.6083333333,28.8916666667,29.2416666667,29.0583333333,29.2416666667,626095.092932,663054.170387,585180.237506,456364.009828,489329.773094,527269.912733,2829,1524,1305,9874.41913835,50094.45,0.0,2665,36650,3,32,1439,0,457,0,31337,59,646,0,0,12,2665,36650,3,32,1439,0,455,0,31323,59,657,0,0,17,2662,36650,3,30,1439,0,454,0,31328,59,654,0,0,21,2661,36650,3,30,1439,0,454,0,31328,59,654,0,0,22,2738,36650,3,30,1344,0,455,0,31348,59,651,0,0,22,629.7516193808209,3325.450405948524,1.497791609375,668.4912608500613,3325.450405948524,1.497791609375,650.1909234531861,3325.450405948524,1.497791609375,616.8443866424017,3325.450405948524,1.497791609375,655.2121643915438,3325.450405948524,1.497791609375,3834952.047058824
321,241,321,Bermejo,60202,Tarija,9,Tarija-Bermejo,BOL-ADM3-33444609B8717747,66.599998,10,40404,85.699997,27.200001,29.6,0.033,85.300003,14.2,27.5,8.6000004,65.0,83.599998,17.700001,21.6,0.0,0.0,0.2,116.2,0.0,52.900002,4.8000002,2.7,17.299999,95.0,40.0,56.700001,1.7,1.0,1.1,0.69999999,96.699997,83.300003,94.900002,95.199997,253,87.400002,0.89999998,4.9000001,73.699997,53.5,10.6,20.5,30.5,1.6,1,34.099998,42.400002,74.900002,3.5999999,0.36000001,105.0,2.0999999,29.299999,10.3,78.400002,0.1,1.7,0.37,0.0,0.178,0.89999998,75.400002,93.699997,12.4,694,79.389999,33.830002,84.559998,57.419998,89.019997,90.860001,78.989998,58.950001,61.0,71.889999,53.669998,93.879997,42.009998,79.739998,23.32,33469.48,33700.547,34151.234,34078.375,33846.492,34309.844,34452.406,34892.313,35004.508,34544.477,34611.969,34650.602,34867.813,35157.184,35241.277,35444.68,35469.047,35574.004,35714.867,35959.031,14.336792,14.639027,14.666243,14.644036,14.668239,14.691494,14.600359,14.446645,14.545346,14.561319,14.568406,14.574867,14.580296,14.584508,14.587489,14.589428,14.590771,14.591999,396.6329,400.05081,402.15714,406.94061,406.42099,409.44061,397.3392,399.8284,402.33148,404.84732,407.37402,409.91534,22.9916666667,22.825,22.75,22.925,22.2583333333,22.9333333333,22.9916666667,22.825,22.75,22.925,22.2583333333,22.9333333333,22.9916666667,22.825,22.75,22.925,22.2583333333,22.9333333333,606845.711071,615520.963415,594057.054729,680369.010718,689534.605572,701700.599427,344,344,0,543018.965695,566623.89,530400.826117,315,4443,6,0,139,0,503,25,2675,0,745,0,0,35,315,4443,6,0,139,0,497,25,2675,0,744,0,0,42,316,4443,6,0,139,0,493,25,2667,0,750,0,0,47,316,4443,6,0,139,0,493,25,2667,0,750,0,0,47,316,4443,6,0,139,0,493,25,2663,0,754,0,0,47,129.5680756715073,391.4007922169925,5.885555066850491,134.5072588765931,391.4007922169925,5.885555066850491,134.59041283829654,391.4007922169925,5.885555066850491,132.59105954044114,391.4007922169925,5.885555066850491,127.54862892726712,391.4007922169925,5.885555066850491,15948040.615686271
322,22,322,Villa Charcas,10704,Chuquisaca,2,Chuquisaca-Villa Charcas,BOL-ADM3-33444609B53463626,43.099998,304,17879,17.6,85.0,88.099998,0.35100001,16.200001,40.599998,16.9,4.9000001,10.7,41.599998,25.9,32.599998,1.1,0.0,0.0,40.200001,0.0,79.099998,4.3000002,4.0,4.5,85.5,50.0,80.900002,1.1,0.89999998,1.1,0.60000002,62.299999,28.299999,0.0,39.400002,21,32.0,0.1,11.5,74.400002,42.099998,17.4,44.200001,17.1,0.2,0,0.69999999,0.0,25.299999,0.40000001,0.43000001,28.0,19.6,35.299999,78.800003,0.0,2.0,0.1,0.0,0.0,0.0,0.0,73.5,87.099998,0.40000001,626,11.41,28.370001,77.940002,49.950001,75.419998,23.77,36.959999,36.889999,6.1700001,65.470001,20.59,77.5,50.0,77.839996,7.5999999,8352.4824,8472.4746,8655.2188,8832.3926,9024.3008,9346.1738,9564.8359,9935.0508,10196.333,10488.73,10536.246,10725.189,10975.453,11317.211,11451.682,11782.181,12010.984,12310.176,12563.824,12837.078,11.096864,11.730117,12.159902,12.9846,13.12158,13.25715,13.156602,13.017354,12.965384,11.681742,11.921236,12.159402,12.394252,12.623803,12.847545,13.066216,13.281574,13.495608,397.00632,401.39438,403.21643,406.01962,408.1969,408.91306,398.22043,400.56787,402.92624,405.29428,407.67194,410.06061,15.3532764349,14.9279520968,15.282684689,15.5451747673,14.8773232941,15.3085054409,14.9833333333,14.6083333333,14.9666666667,15.175,14.525,15.0333333333,18.1833333333,17.6666666667,17.9583333333,18.3416666667,17.775,17.9083333333,551648.533893,570663.930747,529646.479877,709616.422085,724933.41372,739792.764706,603,603,0,311699.20245,334419.569495,291943.879168,2268,7738,2088,153,2168,0,167,0,760,0,134,0,0,0,2268,7738,2088,153,2168,0,167,0,760,0,134,0,0,0,2249,7738,2107,153,2168,0,167,0,760,0,134,0,0,0,2249,7738,2107,153,2168,0,167,0,760,0,134,0,0,0,2194,7738,2162,153,2163,0,167,0,765,0,134,0,0,0,571.8931413837622,689.9731979667295,0.0,587.9943444977328,689.9731979667295,0.0,595.984953648652,689.9731979667295,0.0,600.4029081756739,689.9731979667295,0.0,602.4771729050858,689.9731979667295,0.0,2376476.356862745
323,49,323,Puerto Acosta,20401,La Paz,4,La Paz-Puerto Acosta,BOL-ADM3-33444609B82635532,45.900002,276,11052,0.0,86.800003,85.900002,0.19599999,11.0,23.1,21.700001,1.1,1.0,15.9,38.700001,51.400002,0.0,0.0,0.0,9.0,22.200001,24.799999,1.8,5.5,6.1999998,83.5,0.0,50.0,0.40000001,0.69999999,0.80000001,0.89999998,70.699997,15.9,0.0,63.900002,10,23.799999,0.1,23.5,79.0,72.099998,11.0,15.1,9.0,0.2,1,4.8000002,32.099998,23.0,1.4,0.44,28.0,27.4,10.9,84.199997,25.0,1.3,0.1,0.0,0.0,0.0,0.0,63.200001,91.0,0.40000001,632,20.15,27.59,74.419998,37.849998,52.849998,23.280001,42.330002,57.049999,38.02,59.169998,37.66,85.32,49.98,75.150002,7.6199999,14016.329,13821.846,13670.26,13503.521,13358.268,13198.577,12984.781,12809.988,12643.629,12451.113,12341.848,12237.199,12027.38,11915.065,11702.235,11485.059,11399.669,11213.335,11066.19,10921.992,13.294263,13.240654,13.094374,13.320799,13.378857,13.854795,13.763322,13.688185,13.610897,13.176998,13.250252,13.323884,13.398174,13.47283,13.547368,13.621065,13.693969,13.766486,398.44818,402.61884,404.11255,406.96094,409.7113,411.87839,399.12381,401.70233,404.29596,406.905,409.53009,412.17111,10.5396437184,10.5124579001,10.7662283971,10.7952994638,11.2199988941,10.7971847123,7.825,7.73333333333,8.0,8.1,8.46666666667,8.10833333333,11.3333333333,11.325,11.575,11.5833333333,12.025,11.5833333333,310210.345844,328251.10181,290095.664465,187327.47072,205496.301673,224161.151823,299,299,0,69504.2964225,91967.1267904,53321.5515603,2914,3844,67,183,384,0,94,18,59,2,123,0,0,0,2920,3844,61,183,384,0,94,18,59,2,123,0,0,0,2938,3844,43,183,384,0,94,18,59,2,123,0,0,0,2938,3844,43,183,384,0,94,18,59,2,123,0,0,0,2938,3844,43,183,384,0,94,18,59,2,123,0,0,0,339.56630982561273,345.7152547715084,0.427809015625,339.5377895994485,345.7152547715084,0.427809015625,338.4196086061887,345.7152547715084,0.427809015625,337.41550911023285,345.7152547715084,0.427809015625,336.2050528615809,345.7152547715084,0.427809015625,1830443.0078431368
