asdf_id,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc
138,7557,0.0,85.300003,89.900002,0.147,10.3,23.1,21.700001,10.3,8.5,15.6,57.700001,74.400002,0.0,0.0,0.0,0.0,0.0,53.099998,3.4000001,4.8000002,3.8,92.400002,100.0,61.099998,0.89999998,0.80000001,0.80000001,0.80000001,72.300003,16.700001,0.0,74.800003,31,29.799999,0.89999998,26.700001,74.199997,62.400002,9.5,19.299999,0.0,0.30000001,0,3.4000001,24.1,32.299999,2.0,0.38,27.0,15.1,22.4,86.800003,0.0,1.6,0.89999998,0.0,0.0,0.0,0.0,68.800003,91.099998,1.4,437
139,10203,0.0,96.0,94.400002,0.32600001,6.0999999,38.5,13.6,85.5,5.0999999,16.299999,36.599998,47.799999,0.0,0.0,0.0,0.0,0.0,71.199997,6.6999998,7.0,6.1999998,95.800003,100.0,52.599998,1.1,0.80000001,1.0,0.89999998,28.4,43.700001,0.0,27.9,10,5.9000001,0.0,41.599998,74.199997,64.300003,14.3,19.1,0.0,0.2,1,2.5999999,18.0,11.5,1.0,0.33000001,12.0,11.4,20.200001,63.400002,0.0,2.9000001,0.0,0.0,0.30000001,0.0,0.0,63.799999,94.099998,0.0,536
140,10046,37.299999,46.099998,49.200001,0.082000002,51.900002,11.0,24.700001,1.4,16.4,60.200001,36.099998,45.099998,3.0,0.0,0.0,10.1,0.0,39.299999,4.3000002,3.7,17.0,88.199997,66.699997,68.800003,1.1,0.89999998,0.89999998,0.80000001,92.199997,70.5,0.0,86.199997,200,63.599998,0.89999998,14.5,67.900002,51.299999,9.6999998,17.9,10.0,0.30000001,2,5.0,7.0999999,59.400002,5.5,0.44,33.0,21.9,12.6,44.099998,4.1999998,1.0,0.89999998,0.0,0.0,0.0,3.4000001,68.0,93.699997,1.8,1426
141,33011,67.900002,25.200001,33.900002,0.023,75.199997,11.0,24.700001,0.69999999,18.799999,75.699997,21.799999,27.1,2.5999999,0.0,0.0,63.099998,104.7,38.5,3.3,2.2,22.0,93.300003,61.099998,46.900002,1.6,0.89999998,0.80000001,0.80000001,94.900002,66.300003,0.0,96.599998,234,88.800003,1.5,8.3000002,64.5,49.700001,9.0,15.5,37.400002,1.1,3,6.5,13.5,76.400002,4.0999999,0.37,41.0,13.3,13.8,22.6,180.39999,0.0,1.5,0.0,0.0,0.0,2.0999999,74.800003,90.900002,6.0,1348
142,32098,35.400002,79.400002,81.800003,0.167,13.9,23.1,21.700001,10.2,28.4,25.799999,32.900002,42.0,0.0,0.0,0.0,21.799999,0.0,42.599998,2.7,2.4000001,8.6999998,94.0,77.800003,61.900002,1.4,0.80000001,1.0,0.80000001,60.799999,26.0,0.0,72.900002,44,46.700001,0.60000002,25.700001,71.099998,57.799999,11.7,20.700001,3.0999999,1.1,2,2.7,25.700001,42.299999,1.9,0.36000001,47.0,11.9,25.799999,78.900002,0.0,1.8,0.60000002,0.0,0.0,0.0,2.0999999,92.0,90.300003,0.2,627
143,23665,49.200001,61.900002,67.300003,0.111,43.400002,14.0,22.799999,6.6999998,53.0,36.099998,36.0,45.900002,0.0,0.0,0.0,34.0,21.299999,53.700001,1.8,2.5,8.5,93.5,80.0,65.599998,0.80000001,0.80000001,0.89999998,0.89999998,79.800003,51.0,0.0,81.099998,99,73.5,1.6,16.799999,70.599998,60.400002,16.0,20.1,38.200001,1.4,3,5.3000002,25.0,56.599998,2.2,0.37,64.0,8.6999998,19.0,45.400002,139.2,1.2,1.6,0.0,0.0,0.0,2.8,70.300003,90.699997,9.8000002,383
144,10674,31.200001,75.400002,76.800003,0.18700001,20.299999,23.1,21.700001,4.5,14.9,22.700001,33.400002,42.099998,0.0,0.0,0.0,9.6000004,0.0,57.900002,4.8000002,3.0999999,5.3000002,95.800003,81.800003,80.800003,1.6,0.80000001,0.80000001,0.80000001,72.0,26.9,0.0,70.5,50,52.5,0.1,14.4,71.900002,56.099998,12.2,23.0,19.0,0.1,1,3.7,23.5,37.200001,0.69999999,0.33000001,45.0,11.0,21.0,71.599998,7.9000001,2.0,0.1,0.0,0.0,0.0,0.0,68.800003,95.300003,0.0,418
145,4522,0.0,89.099998,85.900002,0.175,21.0,23.1,21.700001,17.200001,0.40000001,29.6,43.0,53.700001,0.0,0.0,0.0,0.0,0.0,50.299999,4.8000002,3.0999999,8.1999998,96.400002,91.5,70.0,2.0,0.80000001,0.89999998,0.80000001,66.199997,62.599998,0.0,44.400002,30,14.9,0.0,25.4,74.800003,63.200001,20.799999,25.4,0.0,0.2,2,5.0999999,16.700001,17.299999,2.0,0.33000001,21.0,9.6999998,16.1,40.900002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.300003,95.199997,1.9,371
146,11338,31.299999,74.099998,97.099998,0.51999998,1.2,25.700001,17.200001,258.20001,13.6,56.099998,24.5,31.9,0.0,0.0,45.599998,19.5,0.0,148.8,10.0,8.6999998,5.1999998,96.699997,0.0,0.0,1.1,0.89999998,1.0,0.5,21.0,33.799999,0.0,16.6,59,12.0,0.40000001,3.4000001,70.800003,32.799999,16.0,43.700001,9.3999996,0.2,1,0.40000001,0.0,4.6999998,1.5,0.34999999,128.0,2.2,61.599998,39.200001,0.0,2.0,38.5,0.1,8.1999998,0.089000002,0.0,56.900002,89.099998,0.1,505
147,8710,0.0,75.699997,86.699997,0.382,7.5,25.700001,17.200001,44.0,11.1,56.299999,36.200001,45.799999,0.0,1.2,42.700001,0.0,0.0,111.1,7.8000002,8.6999998,8.3999996,96.800003,0.0,0.0,1.0,0.89999998,1.0,0.5,52.700001,82.099998,0.0,62.700001,28,12.7,0.0,1.2,69.300003,37.0,17.5,37.200001,0.0,0.1,1,1.3,0.0,18.200001,1.9,0.34,113.0,2.3,56.700001,21.299999,0.0,2.0,21.299999,0.17,1.6,0.134,0.0,63.200001,85.699997,0.0,680
148,2506,0.0,,73.300003,0.24600001,22.1,25.700001,17.200001,304.60001,35.299999,76.599998,29.200001,38.200001,0.0,0.0,84.199997,79.800003,0.0,235.3,16.1,11.3,9.6999998,96.5,0.0,0.0,1.5,0.89999998,0.89999998,0.5,80.900002,81.300003,0.0,75.400002,43,23.4,0.0,,77.300003,36.700001,17.799999,41.799999,0.0,0.5,1,0.89999998,0.0,30.0,3.2,0.36000001,,9.3000002,32.5,24.1,0.0,2.0,74.300003,0.090000004,43.799999,0.093000002,0.0,79.599998,84.0,0.0,1057
149,6195,0.0,93.699997,80.400002,0.14300001,18.0,23.1,21.700001,1.7,0.0,28.0,30.799999,39.700001,0.0,0.0,0.0,0.0,0.0,38.299999,3.9000001,1.6,7.6999998,92.099998,62.5,60.0,3.0,0.80000001,0.89999998,0.69999999,75.599998,29.299999,0.0,77.300003,9,47.700001,0.1,26.700001,74.0,53.5,12.2,24.1,0.0,0.1,0,1.2,16.700001,38.0,1.6,0.37,19.0,13.9,36.299999,72.099998,0.0,1.4,0.1,0.0,0.0,0.0,0.0,67.5,84.699997,0.0,1085
150,3968,0.0,85.599998,91.400002,0.208,10.5,23.1,21.700001,20.200001,2.0999999,18.299999,34.799999,42.099998,0.0,0.0,0.0,0.0,0.0,69.5,2.0999999,5.8000002,6.4000001,92.0,100.0,63.200001,0.40000001,0.80000001,0.80000001,0.80000001,68.900002,31.299999,0.0,45.400002,38,17.4,0.1,29.700001,69.099998,58.0,11.3,20.700001,0.0,0.0,2,3.8,25.0,25.5,3.0,0.34,35.0,15.4,15.6,74.699997,0.0,2.0,0.1,0.0,1.9,0.0,0.0,60.599998,94.199997,0.0,165
151,12352,0.0,73.599998,81.099998,0.15700001,18.1,23.1,21.700001,7.0999999,33.0,23.0,41.599998,52.900002,0.0,0.0,0.0,24.1,20.0,37.200001,1.4,3.8,4.6999998,94.5,100.0,77.800003,0.40000001,0.80000001,0.69999999,0.80000001,68.800003,28.6,0.0,74.400002,58,48.099998,0.1,20.200001,70.400002,55.400002,10.0,19.0,16.1,0.2,2,4.1999998,29.4,43.299999,3.3,0.36000001,46.0,16.299999,20.1,72.900002,515.5,2.0,0.1,0.0,0.0,0.0,0.0,94.900002,94.400002,8.3000002,457
152,90880,78.0,42.099998,53.400002,0.090000004,45.299999,14.0,22.799999,6.5999999,22.299999,52.799999,33.799999,43.099998,0.0,0.0,0.0,44.299999,8.6999998,54.200001,2.5999999,2.4000001,14.2,96.099998,71.400002,53.900002,1.1,0.89999998,0.80000001,0.80000001,89.800003,46.799999,0.0,82.900002,197,81.5,1.4,16.700001,68.099998,51.799999,15.2,22.200001,18.0,3.4000001,4,3.5,20.200001,60.700001,3.0,0.31999999,68.0,7.9000001,19.4,45.599998,275.0,0.89999998,1.4,0.0,0.0,0.0,7.3000002,82.5,95.0,10.9,559
153,5819,42.599998,73.0,70.199997,0.178,31.6,23.1,21.700001,3.9000001,1.8,45.599998,31.799999,39.900002,0.80000001,0.0,0.0,34.900002,0.0,48.0,7.0,7.4000001,4.0,94.199997,100.0,68.599998,1.0,0.89999998,1.5,0.80000001,90.5,43.400002,0.0,61.700001,39,29.299999,0.1,12.7,71.5,55.900002,9.6000004,19.200001,0.0,0.0,1,1.6,11.1,42.599998,1.4,0.31999999,53.0,7.6999998,48.299999,63.5,0.0,1.0,0.1,0.039999999,0.0,0.046999998,0.0,68.900002,93.300003,0.5,2471
154,8972,37.900002,75.599998,57.5,0.102,24.700001,14.0,22.799999,2.8,0.0,39.299999,38.200001,49.700001,0.0,0.0,0.0,11.4,0.0,94.400002,2.0,2.4000001,6.6999998,91.699997,100.0,68.199997,1.0,0.80000001,1.1,0.60000002,81.900002,29.9,0.0,74.099998,69,64.5,0.30000001,10.3,77.400002,46.900002,11.6,36.299999,22.700001,0.30000001,0,3.5999999,10.5,45.0,2.3,0.37,57.0,8.1000004,17.4,69.400002,0.0,1.0,0.40000001,0.059999999,0.0,0.017999999,0.0,87.800003,89.300003,1.1,727
155,4450,0.0,83.900002,29.6,0.044,51.900002,14.0,22.799999,0.1,1.6,39.799999,39.900002,44.799999,0.0,0.0,0.0,93.400002,0.0,26.799999,1.4,1.4,31.200001,92.0,100.0,87.5,1.0,0.89999998,0.60000002,0.80000001,97.0,63.5,0.0,86.0,51,71.0,0.2,28.1,67.599998,53.900002,13.8,17.6,23.1,0.0,1,2.9000001,,55.200001,3.5999999,0.25999999,34.0,11.2,8.8999996,41.599998,0.0,0.0,0.2,0.0,0.0,0.0,0.0,51.900002,98.199997,1.3,677
156,26225,0.0,75.300003,85.900002,0.16599999,22.0,23.1,21.700001,6.4000001,19.5,25.700001,32.400002,41.099998,0.0,0.0,0.0,7.6999998,0.0,44.5,2.0999999,1.8,4.9000001,91.199997,87.5,59.900002,1.3,0.80000001,0.80000001,0.80000001,71.400002,59.299999,0.0,77.0,79,42.900002,0.5,22.9,73.400002,58.700001,14.6,23.700001,3.9000001,0.5,3,3.0999999,20.700001,43.299999,1.2,0.38,70.0,19.0,22.200001,65.699997,2.5999999,1.0,0.5,0.0,0.0,0.0,1.3,66.699997,95.400002,2.2,415
157,19014,0.0,52.400002,63.099998,0.109,32.0,14.0,22.799999,1.2,30.0,43.799999,32.400002,39.700001,0.40000001,0.0,0.0,50.200001,0.0,40.700001,3.7,3.2,13.8,94.0,92.300003,67.599998,1.1,0.80000001,0.80000001,0.89999998,63.900002,43.5,0.0,87.400002,263,67.400002,0.60000002,13.7,78.400002,68.900002,6.4000001,12.3,10.9,0.60000002,0,4.5999999,28.9,61.099998,8.0,0.36000001,151.0,11.6,17.799999,57.200001,5.5,1.5,0.60000002,0.0,1.6,0.0,0.0,85.599998,92.599998,25.299999,1008
158,17707,0.0,67.0,87.300003,0.14300001,15.5,23.1,21.700001,1.1,9.8999996,20.700001,42.900002,56.599998,1.0,0.0,0.0,51.700001,0.0,76.900002,3.5,4.8000002,3.0999999,91.0,75.0,64.099998,0.80000001,0.69999999,0.80000001,0.89999998,71.5,21.200001,0.0,85.400002,76,35.200001,0.60000002,12.0,78.199997,68.5,8.5,21.200001,5.6999998,0.80000001,0,2.9000001,17.5,53.900002,1.3,0.40000001,57.0,18.0,25.200001,78.699997,68.099998,2.0,0.60000002,0.0,0.89999998,0.0,0.0,83.800003,87.400002,17.200001,606
159,22883,84.400002,51.200001,71.199997,0.125,21.0,23.1,21.700001,3.4000001,12.4,45.700001,32.5,40.599998,0.0,0.0,0.0,4.4000001,0.0,38.5,3.0,1.8,11.1,94.900002,80.0,63.900002,1.6,0.80000001,0.69999999,0.80000001,46.200001,10.9,0.0,84.300003,164,81.900002,0.30000001,15.7,71.400002,57.0,10.1,19.200001,26.299999,1.0,0,3.7,27.299999,59.400002,6.6999998,0.36000001,97.0,7.4000001,19.1,66.400002,2026.5,0.80000001,0.30000001,0.0,0.80000001,0.0,8.8000002,78.199997,93.5,25.4,878
160,943558,99.800003,26.4,36.0,0.027000001,76.699997,15.1,25.0,,,63.5,33.599998,42.900002,0.0,0.0,0.0,62.700001,265.70001,39.599998,3.4000001,1.8,19.799999,97.0,51.099998,71.800003,1.9,0.89999998,0.80000001,0.80000001,99.699997,92.5,0.0,94.5,294,97.099998,1.1,9.0,66.300003,50.400002,11.4,19.5,38.700001,11.7,5,5.5,38.900002,78.300003,5.0,0.30000001,76.0,4.5,19.799999,21.299999,570.40002,0.69999999,1.1,0.0,8.1999998,0.0,13.6,86.800003,93.400002,18.5,517
161,8203,0.0,66.5,51.599998,0.066,52.299999,14.0,22.799999,5.0,1.2,61.799999,23.9,30.799999,0.0,0.0,0.0,146.60001,0.0,68.800003,4.0,2.0999999,8.6000004,95.599998,82.400002,57.5,2.0,0.89999998,0.80000001,0.69999999,72.699997,59.799999,0.0,86.800003,98,56.400002,0.30000001,7.1999998,79.0,56.5,8.8999996,26.0,12.9,0.2,2,2.5,16.700001,69.300003,2.2,0.31999999,76.0,3.5999999,22.0,35.5,0.0,1.0,0.69999999,0.07,0.0,0.028000001,0.0,74.0,93.400002,1.0,1580
162,25852,0.0,92.0,94.900002,0.324,6.9000001,30.200001,14.7,4.3000002,2.0,15.0,54.400002,73.199997,0.5,0.0,0.0,11.6,0.0,68.099998,6.8000002,7.6999998,2.8,81.599998,67.400002,72.599998,1.3,0.60000002,0.89999998,0.80000001,58.0,16.700001,0.0,37.0,17,11.8,0.1,17.200001,75.900002,58.299999,6.9000001,26.0,0.0,0.60000002,1,1.4,9.1000004,18.4,1.2,0.56999999,23.0,50.0,25.700001,88.099998,36.099998,2.0,0.1,0.0,11.0,0.0,1.3,68.400002,90.699997,0.1,210
163,7708,58.200001,62.799999,60.5,0.050999999,34.799999,14.0,22.799999,3.9000001,7.1999998,37.700001,42.099998,55.700001,0.0,0.0,0.0,13.3,0.0,60.299999,1.5,2.0999999,7.5,92.300003,0.0,61.0,1.0,0.80000001,0.60000002,0.80000001,97.300003,32.5,0.0,90.300003,125,69.900002,1.0,26.700001,76.0,64.300003,10.6,25.700001,52.799999,0.1,1,3.9000001,20.0,64.5,4.6999998,0.31999999,92.0,8.8000002,15.9,62.900002,466.29999,1.0,1.0,0.0,0.0,0.0,0.0,83.699997,91.5,3.0999999,1348
164,15416,0.0,88.800003,86.699997,0.177,27.9,23.1,21.700001,10.8,5.4000001,20.200001,25.4,31.9,0.0,0.0,0.0,19.5,0.0,32.299999,2.0999999,3.0999999,6.9000001,94.199997,100.0,59.700001,0.80000001,0.80000001,0.89999998,0.89999998,61.299999,72.800003,0.0,60.900002,25,22.0,0.1,24.6,71.5,63.099998,13.5,18.9,6.5,0.30000001,1,4.1999998,22.200001,34.099998,0.5,0.34,23.0,15.8,16.700001,37.5,3.5999999,1.6,0.1,0.0,0.0,0.0,0.0,70.300003,94.199997,0.1,597
165,7313,0.0,72.199997,69.800003,0.097000003,27.4,14.0,22.799999,3.9000001,20.799999,28.1,28.9,36.700001,0.0,0.0,0.0,68.0,0.0,31.4,1.6,3.0999999,7.1999998,88.699997,100.0,58.799999,0.60000002,0.80000001,0.60000002,0.89999998,92.800003,40.900002,0.0,83.900002,81,52.599998,0.2,31.6,62.900002,57.799999,35.200001,18.299999,13.6,0.1,2,5.1999998,18.200001,50.299999,2.4000001,0.40000001,46.0,14.6,11.2,66.199997,0.0,1.1,0.2,0.0,0.0,0.0,0.0,79.599998,94.0,0.2,1232
166,6580,55.200001,90.599998,84.199997,0.21600001,11.0,23.1,21.700001,0.2,1.1,29.6,22.9,28.1,0.0,0.0,0.0,0.0,0.0,16.799999,0.0,2.2,5.6999998,88.800003,100.0,50.0,0.0,0.89999998,0.69999999,0.89999998,78.099998,7.0999999,0.0,64.099998,16,27.799999,0.0,19.6,67.099998,60.099998,10.7,15.2,15.3,0.0,1,1.2,14.3,29.700001,1.2,0.38999999,28.0,16.799999,33.700001,84.699997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,88.800003,0.2,216
167,29799,0.0,75.800003,82.199997,0.193,18.6,23.1,21.700001,6.5,12.1,20.6,39.099998,49.599998,0.0,0.0,0.0,17.0,0.0,54.700001,1.5,1.6,5.6999998,89.800003,66.699997,59.599998,1.0,0.80000001,0.89999998,0.80000001,52.900002,50.400002,0.0,72.699997,64,45.799999,1.4,20.6,70.400002,57.799999,12.7,24.299999,13.5,0.89999998,1,5.6999998,27.0,41.900002,1.8,0.41,46.0,19.9,15.9,59.0,0.0,1.0,1.4,0.0,3.5999999,0.0,4.5,84.400002,94.099998,2.0999999,662
168,4020,0.0,85.699997,82.800003,0.132,23.700001,23.1,21.700001,1.1,0.0,22.5,31.0,42.200001,0.0,0.0,0.0,25.299999,0.0,28.700001,6.5,8.6999998,7.1999998,87.0,90.0,76.099998,0.80000001,0.69999999,0.80000001,0.89999998,93.099998,28.1,0.0,77.900002,28,16.799999,0.0,22.4,78.599998,70.800003,5.6999998,10.3,0.0,0.0,0,3.2,14.3,41.200001,1.0,0.38999999,29.0,19.6,18.4,71.300003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.300003,94.699997,0.0,978
169,20691,12.1,52.099998,64.599998,0.097999997,36.700001,14.0,22.799999,3.0999999,0.40000001,53.799999,21.6,25.4,0.0,0.0,0.0,137.3,12.4,50.099998,5.5999999,2.9000001,13.3,95.300003,72.699997,62.299999,2.2,0.89999998,1.0,0.89999998,78.900002,51.0,0.0,77.199997,117,45.200001,0.5,6.6999998,79.300003,71.199997,6.1999998,10.6,24.4,1.1,4,3.9000001,20.0,52.5,3.0,0.34999999,65.0,6.8000002,22.9,52.099998,0.0,1.0,3.9000001,0.14,33.200001,0.12,0.0,61.5,92.0,1.2,467
170,18873,0.0,45.599998,54.900002,0.050999999,46.0,14.0,22.799999,2.9000001,0.89999998,50.299999,27.4,33.900002,0.5,0.5,0.0,114.3,13.8,55.599998,4.3000002,2.5,5.3000002,95.699997,80.0,54.5,1.9,0.89999998,0.89999998,1.0,95.400002,49.0,0.0,90.099998,164,63.599998,0.5,8.6000004,79.800003,77.300003,5.1999998,7.3000002,21.6,0.69999999,1,3.3,21.4,67.5,1.2,0.33000001,54.0,6.4000001,22.700001,51.5,0.0,1.0,2.5999999,0.13,0.0,0.103,0.0,73.300003,89.599998,3.0,1480
171,2640,0.0,74.699997,82.300003,0.17399999,19.799999,23.1,21.700001,1.3,0.0,22.0,41.799999,53.299999,0.0,0.0,0.0,186.60001,0.0,67.099998,4.3000002,4.6999998,6.4000001,88.400002,58.299999,89.800003,1.0,0.89999998,0.80000001,0.89999998,78.800003,35.0,0.0,74.199997,66,20.1,0.1,18.799999,82.400002,72.5,6.8000002,16.0,0.0,0.0,0,2.9000001,20.0,46.700001,2.5999999,0.46000001,35.0,19.1,14.0,63.900002,0.0,1.5,0.1,0.0,0.0,0.0,0.0,77.0,89.800003,0.1,1339
172,5771,0.0,83.800003,89.599998,0.182,17.6,23.1,21.700001,2.7,1.0,20.0,30.700001,38.700001,0.0,0.0,0.0,87.5,0.0,92.800003,2.5999999,4.0999999,3.5,84.800003,72.699997,57.299999,0.80000001,0.69999999,0.80000001,0.80000001,85.0,18.6,0.0,74.099998,42,24.799999,0.1,20.0,72.199997,55.5,10.0,26.700001,0.0,0.1,0,2.5,22.700001,28.6,0.89999998,0.47999999,40.0,33.0,24.1,75.800003,0.0,2.0,0.1,0.0,0.0,0.0,0.0,61.0,90.900002,0.0,461
173,7992,0.0,82.099998,85.900002,0.212,9.8999996,23.1,21.700001,10.6,76.199997,22.1,33.5,41.700001,0.0,0.0,0.0,12.5,0.0,49.099998,4.5999999,1.4,3.5999999,93.300003,66.699997,76.900002,3.8,0.69999999,0.89999998,0.89999998,42.5,32.299999,0.0,66.699997,41,41.900002,1.3,30.1,78.800003,71.5,6.0999999,14.9,12.5,0.1,2,4.5999999,20.6,38.400002,2.0,0.38,33.0,13.7,17.1,79.800003,0.0,2.0,1.3,0.0,0.0,0.0,0.0,64.800003,94.0,0.0,551
174,10948,0.0,86.800003,87.699997,0.44,12.8,40.599998,16.9,26.6,4.5,34.900002,36.200001,48.099998,0.30000001,0.0,1.9,9.1000004,205.10001,99.599998,8.8999996,7.5999999,8.5,75.400002,50.0,82.0,1.5,0.80000001,1.2,0.40000001,45.700001,19.1,0.0,16.299999,27,13.0,0.0,21.4,69.800003,30.700001,14.0,41.299999,9.1000004,0.2,0,1.8,0.0,11.6,1.3,0.56999999,48.0,31.799999,36.900002,77.699997,0.0,2.0,0.69999999,0.090000004,0.0,0.012,0.0,75.699997,88.0,0.1,998
175,10449,24.6,63.400002,57.299999,0.055,35.400002,14.0,22.799999,2.3,0.0,73.800003,33.700001,43.799999,0.0,1.9,0.0,358.20001,0.0,78.400002,4.5,2.0,7.5,96.900002,66.699997,55.200001,2.5999999,0.89999998,1.7,0.69999999,89.199997,29.200001,0.0,91.800003,151,82.099998,0.40000001,12.0,75.199997,49.400002,8.6999998,30.799999,0.0,0.69999999,0,4.1999998,30.799999,73.5,1.4,0.33000001,129.0,4.5999999,29.200001,50.799999,0.0,1.0,4.0999999,0.25999999,0.0,0.24699999,0.0,67.699997,86.699997,0.0,356
176,816044,99.0,12.1,14.3,0.0080000004,90.900002,14.0,22.799999,,,83.800003,17.5,22.1,0.0,0.0,0.0,53.900002,445.70001,31.200001,3.4000001,2.0999999,40.900002,98.199997,80.0,81.0,1.7,1.0,0.89999998,0.80000001,99.300003,96.800003,31.4,98.900002,607,97.400002,1.2,5.6999998,65.400002,53.099998,13.6,15.8,56.099998,15.1,4,4.5999999,23.299999,89.400002,10.8,0.20999999,57.0,2.3,15.0,6.5999999,816.5,0.0,1.3,0.12,24.0,0.078000002,3.0999999,90.5,95.699997,37.5,311
177,26065,11.9,77.599998,80.300003,0.162,26.9,23.1,21.700001,1.1,0.30000001,28.6,33.900002,43.299999,0.0,0.0,0.0,63.5,0.0,82.0,3.0,3.2,5.8000002,89.699997,50.0,63.599998,1.0,0.80000001,1.0,0.80000001,66.199997,35.5,0.0,73.199997,71,32.599998,0.60000002,23.1,76.699997,59.200001,9.8000002,25.6,7.8000002,1.1,0,2.9000001,12.2,38.200001,1.1,0.40000001,55.0,17.5,16.299999,63.400002,4.4000001,1.2,1.4,0.079999998,0.0,0.029999999,0.0,81.300003,89.699997,5.0999999,560
178,42644,5.9000001,44.599998,87.099998,0.292,10.8,38.5,13.6,6.0999999,0.1,40.299999,26.299999,32.700001,0.1,0.5,0.0,111.5,29.9,88.599998,5.8000002,4.1999998,3.5,95.699997,100.0,58.599998,1.6,0.80000001,1.0,1.0,28.1,29.4,0.0,43.5,75,30.799999,0.1,10.1,80.599998,76.900002,6.8000002,7.6999998,2.4000001,2.7,0,2.0999999,16.4,19.4,0.80000001,0.36000001,49.0,8.3000002,27.200001,70.5,0.0,1.0,10.7,0.36000001,0.1,0.31099999,0.80000001,73.300003,84.400002,0.1,1354
179,11256,0.0,81.400002,85.900002,0.169,23.700001,23.1,21.700001,1.6,1.4,19.0,41.099998,53.599998,0.0,0.0,0.0,52.799999,0.0,44.400002,5.0,2.8,4.9000001,87.099998,50.0,56.799999,2.3,0.69999999,0.80000001,0.89999998,82.699997,32.900002,0.0,70.599998,42,9.1000004,0.0,20.200001,76.900002,68.599998,8.1000004,12.5,0.0,0.30000001,0,3.8,16.700001,39.0,1.3,0.43000001,34.0,29.5,14.2,71.800003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,76.900002,89.900002,0.5,393
180,16011,28.200001,56.0,67.400002,0.164,36.700001,23.1,21.700001,9.6999998,0.40000001,55.5,26.799999,32.900002,0.0,9.3999996,0.0,127.6,0.0,105.2,9.1999998,4.0,6.5,95.900002,100.0,63.200001,2.5,0.89999998,0.89999998,0.69999999,72.800003,41.599998,0.0,74.300003,147,54.5,5.0999999,10.4,76.400002,53.900002,15.3,28.799999,19.0,1.0,1,3.0,18.6,44.599998,2.3,0.34,134.0,7.0,30.799999,57.0,0.0,1.0,29.0,0.28,0.5,0.252,0.0,73.900002,83.800003,0.5,385
181,10063,0.0,71.099998,78.300003,0.259,23.299999,38.5,13.6,22.1,0.30000001,52.099998,27.299999,33.400002,0.0,1.0,0.1,141.60001,0.0,104.7,4.5,4.9000001,6.6999998,96.400002,80.0,59.099998,0.89999998,0.89999998,1.1,0.80000001,60.799999,51.5,0.0,52.900002,115,34.400002,0.1,10.9,82.0,62.900002,11.4,24.0,0.0,0.89999998,1,3.5,22.6,32.5,1.4,0.34,110.0,6.0999999,24.1,61.400002,0.0,1.0,27.1,0.52999997,0.0,0.38999999,0.0,83.300003,88.900002,3.0,658
182,14854,43.200001,67.099998,69.800003,0.057,40.5,14.0,22.799999,6.0999999,0.0,61.700001,28.799999,34.799999,0.0,4.6999998,0.0,157.7,0.0,112.8,7.4000001,3.5,6.1999998,96.0,71.400002,66.300003,2.3,0.89999998,1.2,0.60000002,93.599998,40.700001,0.0,93.0,97,78.400002,0.2,8.1000004,77.900002,46.5,8.3999996,35.5,6.8000002,1.3,1,3.7,34.799999,70.099998,1.6,0.33000001,108.0,5.1999998,37.0,52.700001,0.0,1.0,10.9,0.37,27.799999,0.31799999,0.0,57.900002,81.300003,0.30000001,187
183,13482,25.4,88.800003,91.5,0.236,10.4,38.5,13.6,2.5,0.0,19.299999,29.6,36.400002,0.0,0.0,0.0,22.4,56.200001,63.5,5.8000002,3.4000001,5.8000002,84.400002,100.0,63.599998,2.0999999,0.69999999,0.89999998,0.80000001,82.900002,37.099998,0.0,63.900002,20,12.8,0.0,18.4,73.199997,61.299999,12.9,19.6,0.0,0.1,1,2.3,22.5,24.299999,2.2,0.47999999,25.0,31.799999,31.200001,86.099998,0.0,1.1,2.7,0.059999999,95.0,0.030999999,0.0,81.699997,91.199997,0.0,276
