asdf_id,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2020.count,worldpop_pop_count_1km_mosaic.2020.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
33,1204.39001465,35956.640625,1204.39001465,36806.5859375,1204.39001465,38717.9804688,1204.39001465,37719.3789062,1204.39001465,40726.6835938,1204.39001465,39742.734375,1204.39001465,41819.6679688,1204.39001465,43893.4296875,1204.39001465,42859.7734375,1204.39001465,44937.0,1204.39001465,45969.265625,1204.39001465,47240.0546875,1204.39001465,48336.640625,1204.39001465,49505.4921875,1204.39001465,50742.2226562,1204.39001465,52049.78125,1204.39001465,53198.3046875,1204.39001465,54593.6796875,1204.39001465,55950.0,1204.39001465,57308.4921875,1204.39001465,58744.3515625,ADM3,33,33,BOL,BOL-ADM3-33444609B3283622,El Torno,ADM3
34,2388.73999023,9538.16113281,2388.73999023,9583.92773438,2388.73999023,9730.00097656,2388.73999023,9685.09472656,2388.73999023,9830.48828125,2388.73999023,9749.87304688,2388.73999023,9896.1875,2388.73999023,10046.5810547,2388.73999023,9973.27734375,2388.73999023,10153.9863281,2388.73999023,10306.6181641,2388.73999023,10345.8066406,2388.73999023,10505.40625,2388.73999023,10521.8808594,2388.73999023,10633.1640625,2388.73999023,10736.3789062,2388.73999023,10822.7851562,2388.73999023,10917.0,2388.73999023,10981.4140625,2388.73999023,11077.6484375,2388.73999023,11171.6767578,ADM3,34,34,BOL,BOL-ADM3-33444609B3665426,Samaipata,ADM3
35,4869.18994141,32372.6523438,4869.18994141,32348.7285156,4869.18994141,32382.6894531,4869.18994141,32391.9902344,4869.18994141,32575.453125,4869.18994141,32500.6191406,4869.18994141,32528.5625,4869.18994141,32595.8984375,4869.18994141,32564.1132812,4869.18994141,32749.4394531,4869.18994141,32823.7304688,4869.18994141,33037.3359375,4869.18994141,33032.6953125,4869.18994141,33017.109375,4869.18994141,33141.5703125,4869.18994141,33194.8984375,4869.18994141,33132.1328125,4869.18994141,33218.0742188,4869.18994141,33234.0976562,4869.18994141,33284.4140625,4869.18994141,33305.328125,ADM3,35,35,BOL,BOL-ADM3-33444609B75362770,San Lucas,ADM3
36,4900.63037109,17790.3046875,4900.63037109,17739.6328125,4900.63037109,17786.6464844,4900.63037109,17773.3984375,4900.63037109,17901.4199219,4900.63037109,17843.609375,4900.63037109,17911.2617188,4900.63037109,18022.7734375,4900.63037109,17966.0839844,4900.63037109,18065.1113281,4900.63037109,18051.8144531,4900.63037109,18113.90625,4900.63037109,18096.4882812,4900.63037109,18100.1074219,4900.63037109,18120.8613281,4900.63037109,18113.6425781,4900.63037109,18131.0644531,4900.63037109,18188.5976562,4900.63037109,18212.2285156,4900.63037109,18240.9746094,4900.63037109,18266.3984375,ADM3,36,36,BOL,BOL-ADM3-33444609B89526883,Culpina,ADM3
37,1317.26000977,13074.1152344,1317.26000977,13485.1113281,1317.26000977,14161.2929688,1317.26000977,13829.5322266,1317.26000977,14500.7128906,1317.26000977,14262.2021484,1317.26000977,14682.2578125,1317.26000977,15121.15625,1317.26000977,14965.7666016,1317.26000977,15358.2617188,1317.26000977,15606.8242188,1317.26000977,15902.4648438,1317.26000977,16459.4863281,1317.26000977,16866.3613281,1317.26000977,17028.03125,1317.26000977,17553.0625,1317.26000977,17837.4160156,1317.26000977,18109.8476562,1317.26000977,18524.6914062,1317.26000977,18918.2382812,1317.26000977,19336.2109375,ADM3,37,37,BOL,BOL-ADM3-33444609B77799107,Incahuasi,ADM3
38,1975.44006348,inf,1973.44006348,9769.93164062,1973.44006348,9648.72753906,1973.44006348,9700.58203125,1973.44006348,9919.10546875,1973.44006348,9670.39453125,1973.44006348,9894.34863281,1973.44006348,9911.93066406,1973.44006348,9903.97460938,1973.44006348,9855.72558594,1973.44006348,9896.39746094,1973.44006348,9983.97753906,1973.44006348,10247.7675781,1973.44006348,10408.2734375,1973.44006348,10224.5683594,1973.44006348,10178.2421875,1973.44006348,10392.2089844,1973.44006348,10532.1035156,1973.44006348,10536.5683594,1973.44006348,10620.2822266,1973.44006348,10675.0380859,ADM3,38,38,BOL,BOL-ADM3-33444609B36544235,San Juan,ADM3
39,1781.12011719,20651.9492188,1781.12011719,20874.6484375,1781.12011719,21699.0488281,1781.12011719,21245.2773438,1781.12011719,22498.2910156,1781.12011719,22101.734375,1781.12011719,22950.7734375,1781.12011719,23819.9804688,1781.12011719,23415.9140625,1781.12011719,24309.484375,1781.12011719,24833.5585938,1781.12011719,25289.6289062,1781.12011719,25948.953125,1781.12011719,26419.4648438,1781.12011719,26970.1328125,1781.12011719,27567.6640625,1781.12011719,28024.7167969,1781.12011719,28534.0019531,1781.12011719,29027.6074219,1781.12011719,29639.953125,1781.12011719,30234.7070312,ADM3,39,39,BOL,BOL-ADM3-33444609B69045844,Tinguipaya,ADM3
40,2742.51000977,28198.5488281,2742.51000977,28597.75,2742.51000977,29127.796875,2742.51000977,28756.1992188,2742.51000977,29564.9101562,2742.51000977,29417.0117188,2742.51000977,29840.8496094,2742.51000977,30359.546875,2742.51000977,30068.3339844,2742.51000977,30741.9746094,2742.51000977,30854.9804688,2742.51000977,31128.9023438,2742.51000977,31481.5234375,2742.51000977,31772.9941406,2742.51000977,32048.4765625,2742.51000977,32234.7265625,2742.51000977,32484.2363281,2742.51000977,32869.3085938,2742.51000977,33120.625,2742.51000977,33374.6484375,2742.51000977,33658.3789062,ADM3,40,40,BOL,BOL-ADM3-33444609B29777572,San Pedro,ADM3
41,412.979980469,2.38197632506e+37,412.820007324,14899.8105469,412.820007324,14495.2148438,412.820007324,14688.0947266,412.820007324,14074.8789062,412.820007324,14260.0761719,412.820007324,13940.0195312,412.820007324,13569.6455078,412.820007324,13784.3652344,412.820007324,13421.3369141,412.820007324,13273.1855469,412.820007324,13089.9492188,412.820007324,12873.8496094,412.820007324,12762.8886719,412.820007324,12630.5175781,412.820007324,12499.171875,412.820007324,12323.4453125,412.820007324,12116.2207031,412.820007324,11999.1103516,412.820007324,11850.1972656,412.820007324,11696.890625,ADM3,41,41,BOL,BOL-ADM3-33444609B4195370,Villa Ancoraimes,ADM3
42,22879.4804688,3.40282346639e+38,22878.4804688,9522.47070312,22878.4804688,10215.6015625,22878.4804688,9807.47851562,22878.4804688,10740.8925781,22878.4804688,10499.6923828,22878.4804688,11037.9882812,22878.4804688,11786.5478516,22878.4804688,11477.7851562,22878.4804688,12101.5957031,22878.4804688,12488.9521484,22878.4804688,12764.171875,22878.4804688,12933.1259766,22878.4804688,13408.0371094,22878.4804688,13960.3828125,22878.4804688,14384.7949219,22878.4804688,14668.5869141,22878.4804688,14977.0244141,22878.4804688,15401.7246094,22878.4804688,15850.1992188,22878.4804688,16279.2695312,ADM3,42,42,BOL,BOL-ADM3-33444609B80268637,"Colcha ""K""",ADM3
43,477.800018311,3.40282327624e+36,477.75,13503.3417969,477.75,13528.7636719,477.75,13556.0683594,477.75,13510.2207031,477.75,13533.4082031,477.75,13414.4814453,477.75,13367.4453125,477.75,13434.6992188,477.75,13238.1894531,477.75,13202.0527344,477.75,13191.2451172,477.75,13119.0517578,477.75,13084.8574219,477.75,13179.9335938,477.75,13116.7792969,477.75,13103.5380859,477.75,13089.625,477.75,13070.6972656,477.75,13063.7539062,477.75,13055.8457031,ADM3,43,43,BOL,BOL-ADM3-33444609B33602201,Puerto Mayor de Carabuco,ADM3
44,4490.85986328,3.40282346639e+38,4489.85986328,4708.69335938,4489.85986328,5184.10205078,4489.85986328,4936.28613281,4489.85986328,5727.72167969,4489.85986328,5444.53125,4489.85986328,5993.86132812,4489.85986328,6611.29345703,4489.85986328,6312.05126953,4489.85986328,6945.16113281,4489.85986328,7310.87353516,4489.85986328,7688.37597656,4489.85986328,8097.16992188,4489.85986328,8532.82226562,4489.85986328,8963.62792969,4489.85986328,9386.06347656,4489.85986328,9853.21875,4489.85986328,10349.1357422,4489.85986328,10854.0556641,4489.85986328,11395.0166016,4489.85986328,11974.5556641,ADM3,44,44,BOL,BOL-ADM3-33444609B55181457,Sabaya,ADM3
45,8324.83984375,inf,8245.83984375,5244.00585938,8245.83984375,5183.95410156,8245.83984375,5216.97265625,8245.83984375,5380.31103516,8245.83984375,5125.58447266,8245.83984375,5340.59277344,8245.83984375,5448.53173828,8245.83984375,5325.41259766,8245.83984375,5544.51904297,8245.83984375,5209.85595703,8245.83984375,5339.03564453,8245.83984375,5659.73535156,8245.83984375,5346.29199219,8245.83984375,5473.5234375,8245.83984375,5721.16992188,8245.83984375,5766.06152344,8245.83984375,5776.03173828,8245.83984375,5845.38378906,8245.83984375,5818.02294922,8245.83984375,5914.69335938,ADM3,45,45,BOL,BOL-ADM3-33444609B74955412,Loreto,ADM3
46,10178.4902344,12742.28125,10178.4902344,12972.7021484,10178.4902344,13352.2646484,10178.4902344,13157.2851562,10178.4902344,13775.75,10178.4902344,13544.9443359,10178.4902344,13937.5664062,10178.4902344,14398.5820312,10178.4902344,14178.5644531,10178.4902344,14622.2832031,10178.4902344,14839.5380859,10178.4902344,15105.2431641,10178.4902344,15363.9199219,10178.4902344,15596.5546875,10178.4902344,15821.5039062,10178.4902344,16031.6914062,10178.4902344,16227.7294922,10178.4902344,16529.4960938,10178.4902344,16746.484375,10178.4902344,16996.4453125,10178.4902344,17238.09375,ADM3,46,46,BOL,BOL-ADM3-33444609B79735413,Tomave,ADM3
47,1362.06005859,5662.68408203,1362.06005859,5976.75146484,1362.06005859,6639.39599609,1362.06005859,6296.56542969,1362.06005859,7407.22998047,1362.06005859,6992.03710938,1362.06005859,7809.81835938,1362.06005859,8665.93652344,1362.06005859,8232.47753906,1362.06005859,9139.24023438,1362.06005859,9645.09960938,1362.06005859,10170.1699219,1362.06005859,10740.0166016,1362.06005859,11317.6054688,1362.06005859,11904.6796875,1362.06005859,12526.7929688,1362.06005859,13282.5048828,1362.06005859,14045.4355469,1362.06005859,14831.3710938,1362.06005859,15659.5097656,1362.06005859,16540.2460938,ADM3,47,47,BOL,BOL-ADM3-33444609B50648219,Porco,ADM3
48,13638.5908203,21800.0996094,13638.5908203,23619.640625,13638.5908203,25782.2539062,13638.5908203,24550.9316406,13638.5908203,28336.2070312,13638.5908203,26864.9472656,13638.5908203,29512.3007812,13638.5908203,32333.4121094,13638.5908203,30818.5625,13638.5908203,33713.0664062,13638.5908203,34987.2226562,13638.5908203,36883.1875,13638.5908203,38533.9023438,13638.5908203,39968.5117188,13638.5908203,41557.2851562,13638.5908203,43006.8320312,13638.5908203,45702.484375,13638.5908203,48020.0703125,13638.5908203,50237.5117188,13638.5908203,52554.109375,13638.5908203,55077.4492188,ADM3,48,48,BOL,BOL-ADM3-33444609B43551685,Villa Montes,ADM3
49,1128.01000977,9631.77929688,1128.01000977,9841.58789062,1128.01000977,10027.5244141,1128.01000977,9768.62304688,1128.01000977,10061.25,1128.01000977,9803.09960938,1128.01000977,10237.0126953,1128.01000977,10169.4863281,1128.01000977,10444.5830078,1128.01000977,10163.1386719,1128.01000977,10520.2128906,1128.01000977,10362.3066406,1128.01000977,10979.984375,1128.01000977,10904.7128906,1128.01000977,11086.7236328,1128.01000977,11185.6640625,1128.01000977,11300.140625,1128.01000977,11677.3535156,1128.01000977,11604.5019531,1128.01000977,11737.0605469,1128.01000977,11932.6914062,ADM3,49,49,BOL,BOL-ADM3-33444609B55738046,Yocalla,ADM3
50,1554.9699707,1823.0135498,1554.9699707,1848.75512695,1554.9699707,1970.59985352,1554.9699707,1895.29711914,1554.9699707,2088.15185547,1554.9699707,2036.08288574,1554.9699707,2154.29199219,1554.9699707,2283.52734375,1554.9699707,2222.13696289,1554.9699707,2343.71435547,1554.9699707,2409.42724609,1554.9699707,2486.85864258,1554.9699707,2557.45874023,1554.9699707,2630.16699219,1554.9699707,2716.50366211,1554.9699707,2795.02270508,1554.9699707,2882.09082031,1554.9699707,2960.11279297,1554.9699707,3042.51806641,1554.9699707,3127.90258789,1554.9699707,3215.19970703,ADM3,50,50,BOL,BOL-ADM3-33444609B4133228,Urmiri,ADM3
51,802.920043945,20341.15625,802.920043945,20066.0117188,802.920043945,19548.9882812,802.920043945,19782.2539062,802.920043945,19315.4570312,802.920043945,19319.4726562,802.920043945,19168.8359375,802.920043945,18848.8632812,802.920043945,18893.7089844,802.920043945,18710.8984375,802.920043945,18539.0566406,802.920043945,18521.546875,802.920043945,18631.859375,802.920043945,18419.9726562,802.920043945,18044.78125,802.920043945,17840.3632812,802.920043945,17825.2851562,802.920043945,17823.96875,802.920043945,17662.078125,802.920043945,17518.0820312,802.920043945,17384.2558594,ADM3,51,51,BOL,BOL-ADM3-33444609B8281684,Mocomoco,ADM3
52,561.050048828,4859.02539062,561.050048828,4996.49023438,561.050048828,5251.30029297,561.050048828,5139.51074219,561.050048828,5663.30371094,561.050048828,5457.78369141,561.050048828,5841.96777344,561.050048828,6177.85791016,561.050048828,6018.27246094,561.050048828,6382.22900391,561.050048828,6607.17871094,561.050048828,6797.55859375,561.050048828,6981.03417969,561.050048828,7205.78564453,561.050048828,7350.39892578,561.050048828,7547.05224609,561.050048828,7873.60058594,561.050048828,8121.01171875,561.050048828,8342.96875,561.050048828,8595.13085938,561.050048828,8886.32421875,ADM3,52,52,BOL,BOL-ADM3-33444609B21235771,Saipina,ADM3
53,954.380004883,6189.19335938,954.380004883,6162.97460938,954.380004883,6023.05566406,954.380004883,6106.49169922,954.380004883,6016.17089844,954.380004883,5999.74365234,954.380004883,5957.80078125,954.380004883,5902.98095703,954.380004883,5923.03027344,954.380004883,5844.29589844,954.380004883,5813.32714844,954.380004883,5772.14892578,954.380004883,5841.88427734,954.380004883,5797.01220703,954.380004883,5751.64941406,954.380004883,5653.546875,954.380004883,5720.31835938,954.380004883,5698.95898438,954.380004883,5695.97851562,954.380004883,5675.98388672,954.380004883,5648.81347656,ADM3,53,53,BOL,BOL-ADM3-33444609B25995685,Omereque,ADM3
54,1163.61999512,25515.8828125,1163.61999512,27097.5234375,1163.61999512,28900.4960938,1163.61999512,27042.0019531,1163.61999512,28069.4140625,1163.61999512,28961.2070312,1163.61999512,29466.2871094,1163.61999512,31730.2871094,1163.61999512,30916.2304688,1163.61999512,31229.3242188,1163.61999512,33213.4960938,1163.61999512,32673.8378906,1163.61999512,30765.3984375,1163.61999512,29649.5234375,1163.61999512,30597.2089844,1163.61999512,29612.0429688,1163.61999512,32672.0273438,1163.61999512,33634.9804688,1163.61999512,34842.8125,1163.61999512,35901.390625,1163.61999512,37061.7265625,ADM3,54,54,BOL,BOL-ADM3-33444609B55124296,Porongo,ADM3
55,1612.89990234,1074689.75,1612.89990234,1100910.375,1612.89990234,1155504.75,1612.89990234,1127900.25,1612.89990234,1208395.0,1612.89990234,1183556.75,1612.89990234,1240269.125,1612.89990234,1296906.125,1612.89990234,1267908.125,1612.89990234,1330029.0,1612.89990234,1362528.375,1612.89990234,1387943.5,1612.89990234,1429553.0,1612.89990234,1468141.625,1612.89990234,1500293.5,1612.89990234,1538834.5,1612.89990234,1570341.5,1612.89990234,1604457.5,1612.89990234,1643086.125,1612.89990234,1681317.75,1612.89990234,1721637.75,ADM3,55,55,BOL,BOL-ADM3-33444609B6878387,Santa Cruz de la Sierra,ADM3
56,30542.5006447,inf,30489.0006447,24178.7930012,30489.0006447,24338.5719795,30489.0006447,24400.3393269,30489.0006447,25127.9884872,30489.0006447,24635.7032204,30489.0006447,25346.1514263,30489.0006447,25667.3079062,30489.0006447,25605.1822672,30489.0006447,26072.6590519,30489.0006447,26228.5337677,30489.0006447,26205.9206409,30489.0006447,26370.2976952,30489.0006447,26306.4113884,30489.0006447,27684.1325483,30489.0006447,26892.4347725,30489.0006447,27117.8521328,30489.0006447,27131.5012016,30489.0006447,27291.9498463,30489.0006447,27368.223114,30489.0006447,27524.2679787,ADM3,56,56,BOL,BOL-ADM3-33444609B3318455,San Ignacio,ADM3
57,10640.9599609,inf,10611.4599609,2950.72558594,10611.4599609,3255.15161133,10611.4599609,3121.51318359,10611.4599609,3673.00415039,10611.4599609,3478.72998047,10611.4599609,3857.98974609,10611.4599609,4338.13427734,10611.4599609,4089.38037109,10611.4599609,4661.12304688,10611.4599609,4926.18115234,10611.4599609,5216.73144531,10611.4599609,5551.84130859,10611.4599609,5833.06640625,10611.4599609,6322.13037109,10611.4599609,6583.10595703,10611.4599609,6978.34472656,10611.4599609,7419.00585938,10611.4599609,7848.05664062,10611.4599609,8336.80761719,10611.4599609,8823.796875,ADM3,57,57,BOL,BOL-ADM3-33444609B8905284,San Javier,ADM3
58,3790.56005859,14261.9179688,3790.56005859,14652.2480469,3790.56005859,15387.3330078,3790.56005859,14993.7890625,3790.56005859,16141.9033203,3790.56005859,15757.3007812,3790.56005859,16521.2226562,3790.56005859,17363.6523438,3790.56005859,16919.0429688,3790.56005859,17836.8105469,3790.56005859,18242.4414062,3790.56005859,18656.2402344,3790.56005859,19144.5605469,3790.56005859,19618.9785156,3790.56005859,20060.3457031,3790.56005859,20550.5,3790.56005859,21067.296875,3790.56005859,21604.7226562,3790.56005859,22128.7617188,3790.56005859,22673.7070312,3790.56005859,23237.3085938,ADM3,58,58,BOL,BOL-ADM3-33444609B2142879,San Pedro,ADM3
59,878.790039062,5509.97949219,878.790039062,5705.85449219,878.790039062,6065.00976562,878.790039062,5873.21630859,878.790039062,6369.81933594,878.790039062,6163.40722656,878.790039062,6521.39599609,878.790039062,7038.20898438,878.790039062,6752.31738281,878.790039062,7153.49560547,878.790039062,7336.92871094,878.790039062,7361.96630859,878.790039062,7702.57519531,878.790039062,8134.84277344,878.790039062,8491.7890625,878.790039062,8709.61523438,878.790039062,9065.94824219,878.790039062,9130.83300781,878.790039062,9531.12597656,878.790039062,9785.88867188,878.790039062,10049.7617188,ADM3,59,59,BOL,BOL-ADM3-33444609B87038976,Cajuata,ADM3
60,4037.97998047,16966.8046875,4037.97998047,16784.875,4037.97998047,16591.3964844,4037.97998047,16664.09375,4037.97998047,16343.3007812,4037.97998047,16487.1894531,4037.97998047,16241.6953125,4037.97998047,16025.5410156,4037.97998047,16121.9345703,4037.97998047,15925.7001953,4037.97998047,15791.4941406,4037.97998047,15723.2890625,4037.97998047,15611.4619141,4037.97998047,15466.1650391,4037.97998047,15411.9902344,4037.97998047,15307.3759766,4037.97998047,15173.9365234,4037.97998047,15124.7412109,4037.97998047,14964.9736328,4037.97998047,14902.4208984,4037.97998047,14812.9023438,ADM3,60,60,BOL,BOL-ADM3-33444609B59519836,Inquisivi,ADM3
61,1672.64990234,11206.0371094,1672.64990234,11774.3896484,1672.64990234,12561.171875,1672.64990234,12166.3671875,1672.64990234,13552.4472656,1672.64990234,13021.1660156,1672.64990234,14034.3369141,1672.64990234,15183.5683594,1672.64990234,14575.2080078,1672.64990234,15727.6787109,1672.64990234,16293.7167969,1672.64990234,17030.3632812,1672.64990234,17742.8125,1672.64990234,18351.7597656,1672.64990234,19015.7910156,1672.64990234,19613.7949219,1672.64990234,20374.765625,1672.64990234,21189.4941406,1672.64990234,21970.5800781,1672.64990234,22810.8515625,1672.64990234,23693.9375,ADM3,61,61,BOL,BOL-ADM3-33444609B26067698,Irupana,ADM3
62,374.030029297,12706.4072266,374.030029297,12983.9375,374.030029297,13777.1357422,374.030029297,13381.8378906,374.030029297,14500.0332031,374.030029297,14130.3955078,374.030029297,14934.9658203,374.030029297,15732.4765625,374.030029297,15341.4609375,374.030029297,16199.8691406,374.030029297,16636.2578125,374.030029297,17066.375,374.030029297,17501.6328125,374.030029297,17989.6171875,374.030029297,18406.2382812,374.030029297,19001.8007812,374.030029297,19552.328125,374.030029297,20126.515625,374.030029297,20698.3085938,374.030029297,21268.6914062,374.030029297,21861.2988281,ADM3,62,62,BOL,BOL-ADM3-33444609B18902401,Chulumani,ADM3
63,859.699951172,5447.97265625,859.699951172,5627.63769531,859.699951172,5494.52246094,859.699951172,5589.44921875,859.699951172,6107.99658203,859.699951172,5776.31640625,859.699951172,6111.83398438,859.699951172,6257.07421875,859.699951172,6240.78808594,859.699951172,6387.35449219,859.699951172,6506.83398438,859.699951172,6620.35449219,859.699951172,7123.00927734,859.699951172,6997.59423828,859.699951172,7115.97460938,859.699951172,7096.63671875,859.699951172,7263.96875,859.699951172,7635.59277344,859.699951172,7687.19042969,859.699951172,7852.59130859,859.699951172,8010.27294922,ADM3,63,63,BOL,BOL-ADM3-33444609B62162538,Poopó,ADM3
64,1707.38012695,4743.49023438,1707.38012695,4806.87792969,1707.38012695,4903.98632812,1707.38012695,4855.09716797,1707.38012695,5002.80957031,1707.38012695,4950.45800781,1707.38012695,5053.90917969,1707.38012695,5142.49853516,1707.38012695,5091.71386719,1707.38012695,5193.4453125,1707.38012695,5246.21484375,1707.38012695,5297.05078125,1707.38012695,5358.7734375,1707.38012695,5412.94189453,1707.38012695,5460.49316406,1707.38012695,5517.16894531,1707.38012695,5575.51855469,1707.38012695,5634.41503906,1707.38012695,5690.92089844,1707.38012695,5752.71142578,1707.38012695,5811.24316406,ADM3,64,64,BOL,BOL-ADM3-33444609B19359116,Totora,ADM3
65,2343.26000977,37204.328125,2343.26000977,36899.4921875,2343.26000977,36294.4453125,2343.26000977,36735.2226562,2343.26000977,35830.390625,2343.26000977,36033.9453125,2343.26000977,35605.3203125,2343.26000977,35292.7617188,2343.26000977,35429.0429688,2343.26000977,35368.875,2343.26000977,35187.6914062,2343.26000977,34837.1953125,2343.26000977,34500.4609375,2343.26000977,34148.0859375,2343.26000977,33864.921875,2343.26000977,33551.96875,2343.26000977,33295.078125,2343.26000977,33113.921875,2343.26000977,32888.4570312,2343.26000977,32655.0195312,2343.26000977,32440.7109375,ADM3,65,65,BOL,BOL-ADM3-33444609B40503271,Betanzos,ADM3
66,5836.77978516,3956.78613281,5836.77978516,4040.39916992,5836.77978516,4160.08154297,5836.77978516,4132.33203125,5836.77978516,4346.00634766,5836.77978516,4253.8671875,5836.77978516,4460.56005859,5836.77978516,4653.94628906,5836.77978516,4561.56689453,5836.77978516,4756.05273438,5836.77978516,4784.92138672,5836.77978516,4927.02783203,5836.77978516,4996.71533203,5836.77978516,5116.87841797,5836.77978516,5234.37060547,5836.77978516,5344.79541016,5836.77978516,5377.96728516,5836.77978516,5492.79296875,5836.77978516,5585.87890625,5836.77978516,5695.04248047,5836.77978516,5812.13867188,ADM3,66,66,BOL,BOL-ADM3-33444609B16444652,Turco,ADM3
67,275.739990234,336.888000488,275.739990234,353.006347656,275.739990234,392.980133057,275.739990234,372.973327637,275.739990234,441.245056152,275.739990234,416.96307373,275.739990234,468.730255127,275.739990234,527.052978516,275.739990234,493.390686035,275.739990234,554.660217285,275.739990234,585.641052246,275.739990234,618.305114746,275.739990234,655.120605469,275.739990234,692.34777832,275.739990234,734.832824707,275.739990234,781.212402344,275.739990234,824.924316406,275.739990234,874.614746094,275.739990234,925.746520996,275.739990234,980.5859375,275.739990234,1038.84472656,ADM3,67,67,BOL,BOL-ADM3-33444609B61346396,Todos Santos,ADM3
68,35407.0810547,3.40282346639e+38,35406.0810547,13756.026123,35406.0810547,14319.050293,35406.0810547,14071.5178223,35406.0810547,14847.3540039,35406.0810547,14520.8762207,35406.0810547,15265.8798828,35406.0810547,16234.0305176,35406.0810547,15578.0944824,35406.0810547,16544.6914062,35406.0810547,16892.3728027,35406.0810547,17339.8144531,35406.0810547,17773.0410156,35406.0810547,18116.4638672,35406.0810547,18567.6845703,35406.0810547,18850.7089844,35406.0810547,19310.5339355,35406.0810547,19827.8793945,35406.0810547,20260.0,35406.0810547,20718.7055664,35406.0810547,21222.7368164,ADM3,68,68,BOL,BOL-ADM3-33444609B73204671,Concepción,ADM3
